epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684574008248,2023-05-20T11:13:28.248,0.000,0.564,-1.220,-1.433
1684574008258,2023-05-20T11:13:28.258,0.010,-0.358,1.395,3.003
1684574008268,2023-05-20T11:13:28.268,0.020,-2.386,0.770,-0.061
1684574008278,2023-05-20T11:13:28.278,0.030,-4.512,1.509,-0.450
1684574008288,2023-05-20T11:13:28.288,0.040,-5.564,1.913,-0.114
1684574008298,2023-05-20T11:13:28.298,0.050,-5.663,1.974,-0.076
1684574008308,2023-05-20T11:13:28.308,0.060,-4.649,1.463,-0.168
1684574008318,2023-05-20T11:13:28.318,0.070,-3.773,1.250,-0.427
1684574008328,2023-05-20T11:13:28.328,0.080,-3.712,1.494,-0.640
1684574008338,2023-05-20T11:13:28.338,0.090,-4.017,1.326,-0.762
1684574008348,2023-05-20T11:13:28.348,0.100,-3.796,1.395,-0.808
1684574008358,2023-05-20T11:13:28.358,0.110,-3.537,1.524,-0.366
1684574008368,2023-05-20T11:13:28.368,0.120,-3.445,1.250,0.130
1684574008378,2023-05-20T11:13:28.378,0.130,-2.820,0.777,0.244
1684574008388,2023-05-20T11:13:28.388,0.140,-1.441,0.541,0.404
1684574008398,2023-05-20T11:13:28.398,0.150,-0.328,0.366,0.556
1684574008408,2023-05-20T11:13:28.408,0.160,1.021,0.343,0.777
1684574008418,2023-05-20T11:13:28.418,0.170,2.370,-0.114,1.044
1684574008428,2023-05-20T11:13:28.428,0.180,3.453,-0.335,1.273
1684574008438,2023-05-20T11:13:28.438,0.190,3.895,-0.457,1.951
1684574008448,2023-05-20T11:13:28.448,0.200,3.750,-0.831,2.104
1684574008458,2023-05-20T11:13:28.458,0.210,3.438,-1.120,2.096
1684574008468,2023-05-20T11:13:28.468,0.220,2.439,-1.082,1.837
1684574008478,2023-05-20T11:13:28.478,0.230,1.128,-0.625,1.806
1684574008488,2023-05-20T11:13:28.488,0.240,0.290,-0.206,2.043
1684574008498,2023-05-20T11:13:28.498,0.250,0.229,-0.244,2.203
1684574008508,2023-05-20T11:13:28.508,0.260,-0.335,-0.396,2.111
1684574008518,2023-05-20T11:13:28.518,0.270,-0.953,-0.389,1.814
1684574008528,2023-05-20T11:13:28.528,0.280,-0.724,-0.457,1.715
1684574008538,2023-05-20T11:13:28.538,0.290,-0.419,-0.785,2.005
1684574008548,2023-05-20T11:13:28.548,0.300,0.130,-1.181,2.172
1684574008558,2023-05-20T11:13:28.558,0.310,0.313,-1.410,2.111
1684574008568,2023-05-20T11:13:28.568,0.320,0.434,-1.288,2.264
1684574008578,2023-05-20T11:13:28.578,0.330,0.274,-1.075,1.959
1684574008588,2023-05-20T11:13:28.588,0.340,0.427,-0.709,1.540
1684574008598,2023-05-20T11:13:28.598,0.350,0.800,-0.534,1.845
1684574008608,2023-05-20T11:13:28.608,0.360,1.768,-0.747,2.134
1684574008618,2023-05-20T11:13:28.618,0.370,2.515,-1.105,2.210
1684574008628,2023-05-20T11:13:28.628,0.380,2.569,-0.808,2.485
1684574008638,2023-05-20T11:13:28.638,0.390,2.729,-0.785,2.386
1684574008648,2023-05-20T11:13:28.648,0.400,2.736,-1.113,1.852
1684574008658,2023-05-20T11:13:28.658,0.410,2.431,-0.892,1.296
1684574008668,2023-05-20T11:13:28.668,0.420,1.730,-0.305,1.235
1684574008678,2023-05-20T11:13:28.678,0.430,1.159,-0.427,1.326
1684574008688,2023-05-20T11:13:28.688,0.440,0.541,-0.450,1.479
1684574008698,2023-05-20T11:13:28.698,0.450,0.145,-0.442,1.456
1684574008708,2023-05-20T11:13:28.708,0.460,-0.015,-0.069,1.334
1684574008718,2023-05-20T11:13:28.718,0.470,-0.427,0.305,1.265
1684574008728,2023-05-20T11:13:28.728,0.480,-0.145,0.236,1.258
1684574008738,2023-05-20T11:13:28.738,0.490,0.107,-0.091,1.593
1684574008748,2023-05-20T11:13:28.748,0.500,-0.053,-0.267,1.837
1684574008758,2023-05-20T11:13:28.758,0.510,0.404,-0.107,1.608
1684574008768,2023-05-20T11:13:28.768,0.520,0.572,0.061,1.380
1684574008778,2023-05-20T11:13:28.778,0.530,0.290,-0.122,1.250
1684574008788,2023-05-20T11:13:28.788,0.540,0.381,-0.107,1.204
1684574008798,2023-05-20T11:13:28.798,0.550,0.541,-0.168,1.235
1684574008808,2023-05-20T11:13:28.808,0.560,0.640,-0.015,1.364
1684574008818,2023-05-20T11:13:28.818,0.570,0.564,-0.145,1.677
1684574008828,2023-05-20T11:13:28.828,0.580,0.434,-0.320,1.951
1684574008838,2023-05-20T11:13:28.838,0.590,0.381,-0.259,1.799
1684574008848,2023-05-20T11:13:28.848,0.600,0.030,0.030,1.258
1684574008858,2023-05-20T11:13:28.858,0.610,0.305,0.473,1.204
1684574008868,2023-05-20T11:13:28.868,0.620,0.503,0.351,1.250
1684574008878,2023-05-20T11:13:28.878,0.630,0.899,0.373,1.326
1684574008888,2023-05-20T11:13:28.888,0.640,1.197,0.069,1.639
1684574008898,2023-05-20T11:13:28.898,0.650,1.265,-0.198,1.623
1684574008908,2023-05-20T11:13:28.908,0.660,0.922,-0.198,1.402
1684574008918,2023-05-20T11:13:28.918,0.670,0.389,0.305,1.159
1684574008928,2023-05-20T11:13:28.928,0.680,0.137,0.777,0.968
1684574008938,2023-05-20T11:13:28.938,0.690,0.046,0.892,1.098
1684574008948,2023-05-20T11:13:28.948,0.700,-0.595,0.549,1.136
1684574008958,2023-05-20T11:13:28.958,0.710,-0.716,0.434,0.991
1684574008968,2023-05-20T11:13:28.968,0.720,-0.076,0.274,0.968
1684574008978,2023-05-20T11:13:28.978,0.730,0.335,-0.015,1.075
1684574008988,2023-05-20T11:13:28.988,0.740,0.419,-0.175,1.105
1684574008998,2023-05-20T11:13:28.998,0.750,0.419,0.175,0.777
1684574009008,2023-05-20T11:13:29.008,0.760,0.366,0.511,0.678
1684574009018,2023-05-20T11:13:29.018,0.770,0.313,0.396,0.747
1684574009028,2023-05-20T11:13:29.028,0.780,0.579,-0.191,0.877
