epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684573860752,2023-05-20T11:11:00.752,0.000,2.675,0.152,-1.181
1684573860762,2023-05-20T11:11:00.762,0.010,2.965,0.808,0.191
1684573860772,2023-05-20T11:11:00.772,0.020,2.797,0.770,-0.099
1684573860782,2023-05-20T11:11:00.782,0.030,2.599,0.938,0.015
1684573860792,2023-05-20T11:11:00.792,0.040,2.828,0.899,0.030
1684573860802,2023-05-20T11:11:00.802,0.050,2.942,0.732,0.244
1684573860812,2023-05-20T11:11:00.812,0.060,3.064,0.488,0.358
1684573860822,2023-05-20T11:11:00.822,0.070,3.262,0.343,0.236
1684573860832,2023-05-20T11:11:00.832,0.080,3.552,0.404,0.091
1684573860842,2023-05-20T11:11:00.842,0.090,3.598,0.473,0.114
1684573860852,2023-05-20T11:11:00.852,0.100,3.407,0.366,0.175
1684573860862,2023-05-20T11:11:00.862,0.110,3.956,0.274,0.244
1684573860872,2023-05-20T11:11:00.872,0.120,4.741,-0.030,0.183
1684573860882,2023-05-20T11:11:00.882,0.130,5.061,0.145,0.168
1684573860892,2023-05-20T11:11:00.892,0.140,5.160,0.450,0.175
1684573860902,2023-05-20T11:11:00.902,0.150,5.160,0.663,-0.015
1684573860912,2023-05-20T11:11:00.912,0.160,4.863,0.617,-0.053
1684573860922,2023-05-20T11:11:00.922,0.170,4.558,0.495,0.099
1684573860932,2023-05-20T11:11:00.932,0.180,4.848,0.457,0.152
1684573860942,2023-05-20T11:11:00.942,0.190,4.779,0.625,0.168
1684573860952,2023-05-20T11:11:00.952,0.200,4.680,0.793,0.084
1684573860962,2023-05-20T11:11:00.962,0.210,4.474,0.587,0.198
1684573860972,2023-05-20T11:11:00.972,0.220,4.497,0.480,0.038
1684573860982,2023-05-20T11:11:00.982,0.230,4.642,0.831,-0.114
1684573860992,2023-05-20T11:11:00.992,0.240,4.535,1.082,-0.244
