epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684573745673,2023-05-20T11:09:05.673,0.000,1.258,1.799,0.892
1684573745683,2023-05-20T11:09:05.683,0.010,1.364,-0.091,-2.134
1684573745693,2023-05-20T11:09:05.693,0.020,0.587,0.968,-0.297
1684573745703,2023-05-20T11:09:05.703,0.030,0.518,1.113,-0.061
1684573745713,2023-05-20T11:09:05.713,0.040,0.816,1.090,-0.076
1684573745723,2023-05-20T11:09:05.723,0.050,1.151,0.800,0.069
1684573745733,2023-05-20T11:09:05.733,0.060,1.273,0.556,0.396
1684573745743,2023-05-20T11:09:05.743,0.070,1.662,0.640,0.335
1684573745753,2023-05-20T11:09:05.753,0.080,1.448,0.595,0.274
1684573745763,2023-05-20T11:09:05.763,0.090,1.174,0.595,0.366
1684573745773,2023-05-20T11:09:05.773,0.100,0.739,0.633,0.130
1684573745783,2023-05-20T11:09:05.783,0.110,0.503,0.526,-0.076
1684573745793,2023-05-20T11:09:05.793,0.120,0.320,0.579,-0.030
1684573745803,2023-05-20T11:09:05.803,0.130,0.389,0.442,0.061
1684573745813,2023-05-20T11:09:05.813,0.140,0.495,0.419,0.084
1684573745823,2023-05-20T11:09:05.823,0.150,0.739,0.633,0.122
1684573745833,2023-05-20T11:09:05.833,0.160,0.960,0.617,0.145
1684573745843,2023-05-20T11:09:05.843,0.170,0.694,0.305,0.152
1684573745853,2023-05-20T11:09:05.853,0.180,0.252,0.503,0.191
1684573745863,2023-05-20T11:09:05.863,0.190,-0.160,0.640,0.267
1684573745873,2023-05-20T11:09:05.873,0.200,-0.267,0.579,0.152
1684573745883,2023-05-20T11:09:05.883,0.210,-0.107,0.389,0.000
1684573745893,2023-05-20T11:09:05.893,0.220,0.038,0.366,-0.069
1684573745903,2023-05-20T11:09:05.903,0.230,0.313,0.556,0.084
1684573745913,2023-05-20T11:09:05.913,0.240,0.602,0.442,0.076
1684573745923,2023-05-20T11:09:05.923,0.250,0.983,0.290,0.145
1684573745933,2023-05-20T11:09:05.933,0.260,0.983,0.313,0.236
1684573745943,2023-05-20T11:09:05.943,0.270,0.678,0.274,0.168
1684573745953,2023-05-20T11:09:05.953,0.280,0.297,0.297,0.053
1684573745963,2023-05-20T11:09:05.963,0.290,-0.030,0.305,0.046
1684573745973,2023-05-20T11:09:05.973,0.300,-0.069,0.313,0.008
1684573745983,2023-05-20T11:09:05.983,0.310,0.015,0.457,-0.069
1684573745993,2023-05-20T11:09:05.993,0.320,0.191,0.610,-0.061
1684573746003,2023-05-20T11:09:06.003,0.330,0.191,0.511,-0.023
1684573746013,2023-05-20T11:09:06.013,0.340,0.137,0.503,0.061
1684573746023,2023-05-20T11:09:06.023,0.350,0.152,0.442,0.152
1684573746033,2023-05-20T11:09:06.033,0.360,-0.152,0.404,0.046
1684573746043,2023-05-20T11:09:06.043,0.370,-0.427,0.358,-0.091
1684573746053,2023-05-20T11:09:06.053,0.380,-0.511,0.518,-0.328
1684573746063,2023-05-20T11:09:06.063,0.390,-0.595,0.770,-0.122
1684573746073,2023-05-20T11:09:06.073,0.400,-0.297,0.587,0.023
1684573746083,2023-05-20T11:09:06.083,0.410,0.267,0.549,0.191
1684573746093,2023-05-20T11:09:06.093,0.420,0.823,0.518,0.290
1684573746103,2023-05-20T11:09:06.103,0.430,1.166,0.282,0.282
1684573746113,2023-05-20T11:09:06.113,0.440,1.006,0.305,0.206
1684573746123,2023-05-20T11:09:06.123,0.450,0.343,0.541,-0.008
1684573746133,2023-05-20T11:09:06.133,0.460,-0.282,0.884,-0.160
1684573746143,2023-05-20T11:09:06.143,0.470,-0.625,0.816,-0.130
1684573746153,2023-05-20T11:09:06.153,0.480,-0.747,0.640,-0.046
1684573746163,2023-05-20T11:09:06.163,0.490,-0.640,0.762,0.099
1684573746173,2023-05-20T11:09:06.173,0.500,-0.396,0.877,0.152
1684573746183,2023-05-20T11:09:06.183,0.510,-0.099,0.808,0.191
1684573746193,2023-05-20T11:09:06.193,0.520,-0.137,0.770,0.252
1684573746203,2023-05-20T11:09:06.203,0.530,-0.671,0.709,0.191
1684573746213,2023-05-20T11:09:06.213,0.540,-1.136,0.739,0.038
1684573746223,2023-05-20T11:09:06.223,0.550,-1.265,0.770,0.015
1684573746233,2023-05-20T11:09:06.233,0.560,-1.220,0.861,-0.061
1684573746243,2023-05-20T11:09:06.243,0.570,-0.869,0.846,-0.023
1684573746253,2023-05-20T11:09:06.253,0.580,-0.320,0.808,0.168
1684573746263,2023-05-20T11:09:06.263,0.590,0.267,0.716,0.297
1684573746273,2023-05-20T11:09:06.273,0.600,0.595,0.816,0.389
1684573746283,2023-05-20T11:09:06.283,0.610,0.617,0.762,0.610
1684573746293,2023-05-20T11:09:06.293,0.620,0.610,0.633,0.564
1684573746303,2023-05-20T11:09:06.303,0.630,0.168,0.686,0.450
1684573746313,2023-05-20T11:09:06.313,0.640,0.038,0.785,0.442
1684573746323,2023-05-20T11:09:06.323,0.650,0.175,0.785,0.572
1684573746333,2023-05-20T11:09:06.333,0.660,0.412,0.716,0.587
1684573746343,2023-05-20T11:09:06.343,0.670,0.549,0.816,0.473
1684573746353,2023-05-20T11:09:06.353,0.680,0.808,0.823,0.495
1684573746363,2023-05-20T11:09:06.363,0.690,1.029,0.678,0.465
1684573746373,2023-05-20T11:09:06.373,0.700,1.220,0.755,0.534
1684573746383,2023-05-20T11:09:06.383,0.710,1.212,0.732,0.526
1684573746393,2023-05-20T11:09:06.393,0.720,0.991,0.640,0.488
1684573746403,2023-05-20T11:09:06.403,0.730,0.755,0.716,0.427
1684573746413,2023-05-20T11:09:06.413,0.740,0.663,0.701,0.450
1684573746423,2023-05-20T11:09:06.423,0.750,0.640,0.884,0.351
1684573746433,2023-05-20T11:09:06.433,0.760,0.518,1.037,0.175
1684573746443,2023-05-20T11:09:06.443,0.770,0.595,1.151,0.091
1684573746453,2023-05-20T11:09:06.453,0.780,0.183,1.220,0.015
1684573746463,2023-05-20T11:09:06.463,0.790,0.008,1.235,0.046
1684573746473,2023-05-20T11:09:06.473,0.800,-0.069,0.983,0.221
1684573746483,2023-05-20T11:09:06.483,0.810,0.351,0.831,0.366
1684573746493,2023-05-20T11:09:06.493,0.820,0.450,0.640,0.313
1684573746503,2023-05-20T11:09:06.503,0.830,0.572,0.640,0.267
1684573746513,2023-05-20T11:09:06.513,0.840,0.991,0.442,0.152
1684573746523,2023-05-20T11:09:06.523,0.850,1.242,0.213,0.130
1684573746533,2023-05-20T11:09:06.533,0.860,1.387,0.595,0.137
1684573746543,2023-05-20T11:09:06.543,0.870,1.250,0.838,0.305
1684573746553,2023-05-20T11:09:06.553,0.880,1.052,0.869,0.183
1684573746563,2023-05-20T11:09:06.563,0.890,0.739,0.732,0.137
1684573746573,2023-05-20T11:09:06.573,0.900,0.747,0.648,0.213
1684573746583,2023-05-20T11:09:06.583,0.910,0.747,0.655,0.213
1684573746593,2023-05-20T11:09:06.593,0.920,0.701,0.617,0.320
1684573746603,2023-05-20T11:09:06.603,0.930,0.991,0.480,0.465
1684573746613,2023-05-20T11:09:06.613,0.940,1.441,0.313,0.427
1684573746623,2023-05-20T11:09:06.623,0.950,1.601,0.351,0.465
1684573746633,2023-05-20T11:09:06.633,0.960,1.616,0.351,0.587
1684573746643,2023-05-20T11:09:06.643,0.970,1.471,0.351,0.595
1684573746653,2023-05-20T11:09:06.653,0.980,1.227,0.274,0.404
1684573746663,2023-05-20T11:09:06.663,0.990,0.625,0.252,0.320
1684573746673,2023-05-20T11:09:06.673,1.000,0.290,0.473,0.305
1684573746683,2023-05-20T11:09:06.683,1.010,-0.038,0.625,0.412
1684573746693,2023-05-20T11:09:06.693,1.020,0.069,0.511,0.396
1684573746703,2023-05-20T11:09:06.703,1.030,0.610,0.427,0.427
1684573746713,2023-05-20T11:09:06.713,1.040,0.732,0.495,0.488
1684573746723,2023-05-20T11:09:06.723,1.050,0.701,0.351,0.488
1684573746733,2023-05-20T11:09:06.733,1.060,0.495,0.091,0.389
1684573746743,2023-05-20T11:09:06.743,1.070,0.084,0.206,0.358
1684573746753,2023-05-20T11:09:06.753,1.080,-0.343,0.358,0.274
1684573746763,2023-05-20T11:09:06.763,1.090,-0.595,0.465,0.183
1684573746773,2023-05-20T11:09:06.773,1.100,-0.610,0.602,0.274
1684573746783,2023-05-20T11:09:06.783,1.110,-0.183,0.648,0.274
1684573746793,2023-05-20T11:09:06.793,1.120,0.389,0.625,0.389
1684573746803,2023-05-20T11:09:06.803,1.130,0.983,0.503,0.633
1684573746813,2023-05-20T11:09:06.813,1.140,1.433,0.290,0.610
1684573746823,2023-05-20T11:09:06.823,1.150,1.585,0.213,0.572
1684573746833,2023-05-20T11:09:06.833,1.160,1.166,0.198,0.549
1684573746843,2023-05-20T11:09:06.843,1.170,0.671,0.404,0.587
1684573746853,2023-05-20T11:09:06.853,1.180,0.122,0.549,0.511
1684573746863,2023-05-20T11:09:06.863,1.190,-0.175,0.655,0.534
1684573746873,2023-05-20T11:09:06.873,1.200,-0.511,0.678,0.549
1684573746883,2023-05-20T11:09:06.883,1.210,-0.335,0.655,0.442
1684573746893,2023-05-20T11:09:06.893,1.220,0.290,0.610,0.442
1684573746903,2023-05-20T11:09:06.903,1.230,0.953,0.412,0.541
1684573746913,2023-05-20T11:09:06.913,1.240,1.395,0.297,0.831
1684573746923,2023-05-20T11:09:06.923,1.250,1.524,0.030,0.915
1684573746933,2023-05-20T11:09:06.933,1.260,1.258,0.008,0.808
1684573746943,2023-05-20T11:09:06.943,1.270,0.427,0.114,0.930
1684573746953,2023-05-20T11:09:06.953,1.280,-0.252,0.381,0.747
1684573746963,2023-05-20T11:09:06.963,1.290,-0.633,0.526,0.572
1684573746973,2023-05-20T11:09:06.973,1.300,-0.518,0.732,0.579
1684573746983,2023-05-20T11:09:06.983,1.310,-0.145,0.739,0.648
1684573746993,2023-05-20T11:09:06.993,1.320,0.465,0.739,0.518
1684573747003,2023-05-20T11:09:07.003,1.330,1.120,0.556,0.556
1684573747013,2023-05-20T11:09:07.013,1.340,1.616,0.450,0.777
1684573747023,2023-05-20T11:09:07.023,1.350,1.723,0.198,0.838
1684573747033,2023-05-20T11:09:07.033,1.360,1.380,0.313,0.709
1684573747043,2023-05-20T11:09:07.043,1.370,0.495,0.671,0.587
1684573747053,2023-05-20T11:09:07.053,1.380,-0.244,0.762,0.579
1684573747063,2023-05-20T11:09:07.063,1.390,-0.358,0.572,0.602
1684573747073,2023-05-20T11:09:07.073,1.400,-0.252,0.556,0.610
1684573747083,2023-05-20T11:09:07.083,1.410,0.084,0.785,0.503
1684573747093,2023-05-20T11:09:07.093,1.420,0.107,1.037,0.511
1684573747103,2023-05-20T11:09:07.103,1.430,0.160,1.014,0.511
1684573747113,2023-05-20T11:09:07.113,1.440,0.152,1.113,0.351
1684573747123,2023-05-20T11:09:07.123,1.450,0.320,1.105,0.130
1684573747133,2023-05-20T11:09:07.133,1.460,0.404,0.915,0.206
1684573747143,2023-05-20T11:09:07.143,1.470,0.274,0.587,0.373
1684573747153,2023-05-20T11:09:07.153,1.480,0.389,0.427,0.534
