epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1683370037561,2023-05-06T12:47:17.561,0.000,0.305,0.564,0.343
1683370037571,2023-05-06T12:47:17.571,0.010,0.381,-0.053,-0.038
1683370037581,2023-05-06T12:47:17.581,0.020,0.389,0.267,0.297
1683370037591,2023-05-06T12:47:17.591,0.030,0.434,0.396,0.457
1683370037601,2023-05-06T12:47:17.601,0.040,0.442,0.343,0.297
1683370037611,2023-05-06T12:47:17.611,0.050,0.373,0.328,0.252
1683370037621,2023-05-06T12:47:17.621,0.060,0.297,0.297,0.373
1683370037631,2023-05-06T12:47:17.631,0.070,0.267,0.305,0.290
1683370037641,2023-05-06T12:47:17.641,0.080,0.183,0.351,0.282
1683370037651,2023-05-06T12:47:17.651,0.090,0.191,0.320,0.282
1683370037661,2023-05-06T12:47:17.661,0.100,0.282,0.328,0.305
1683370037671,2023-05-06T12:47:17.671,0.110,0.313,0.320,0.351
1683370037681,2023-05-06T12:47:17.681,0.120,0.267,0.351,0.381
1683370037691,2023-05-06T12:47:17.691,0.130,0.373,0.351,0.290
1683370037701,2023-05-06T12:47:17.701,0.140,0.320,0.335,0.297
1683370037711,2023-05-06T12:47:17.711,0.150,0.244,0.282,0.305
1683370037721,2023-05-06T12:47:17.721,0.160,0.343,0.328,0.274
1683370037731,2023-05-06T12:47:17.731,0.170,0.252,0.335,0.282
1683370037741,2023-05-06T12:47:17.741,0.180,0.267,0.282,0.191
1683370037751,2023-05-06T12:47:17.751,0.190,0.282,0.351,0.152
1683370037761,2023-05-06T12:47:17.761,0.200,0.252,0.320,0.114
1683370037771,2023-05-06T12:47:17.771,0.210,0.145,0.351,0.160
1683370037781,2023-05-06T12:47:17.781,0.220,0.137,0.442,0.244
1683370037791,2023-05-06T12:47:17.791,0.230,0.015,0.511,0.198
1683370037801,2023-05-06T12:47:17.801,0.240,0.107,0.434,0.221
1683370037811,2023-05-06T12:47:17.811,0.250,0.137,0.358,0.252
1683370037821,2023-05-06T12:47:17.821,0.260,0.107,0.366,0.114
1683370037831,2023-05-06T12:47:17.831,0.270,0.137,0.343,0.114
1683370037841,2023-05-06T12:47:17.841,0.280,-0.038,0.282,0.046
1683370037851,2023-05-06T12:47:17.851,0.290,-0.152,0.427,0.038
1683370037861,2023-05-06T12:47:17.861,0.300,-0.343,0.503,0.107
1683370037871,2023-05-06T12:47:17.871,0.310,-0.434,0.473,0.061
1683370037881,2023-05-06T12:47:17.881,0.320,-0.511,0.389,0.099
1683370037891,2023-05-06T12:47:17.891,0.330,-0.389,0.503,0.145
1683370037901,2023-05-06T12:47:17.901,0.340,-0.351,0.503,0.069
1683370037911,2023-05-06T12:47:17.911,0.350,-0.175,0.381,0.015
1683370037921,2023-05-06T12:47:17.921,0.360,-0.130,0.351,0.061
1683370037931,2023-05-06T12:47:17.931,0.370,-0.152,0.419,0.069
1683370037941,2023-05-06T12:47:17.941,0.380,-0.175,0.488,0.114
1683370037951,2023-05-06T12:47:17.951,0.390,-0.130,0.526,0.053
1683370037961,2023-05-06T12:47:17.961,0.400,-0.122,0.541,0.023
1683370037971,2023-05-06T12:47:17.971,0.410,0.091,0.473,0.030
1683370037981,2023-05-06T12:47:17.981,0.420,0.191,0.511,-0.015
1683370037991,2023-05-06T12:47:17.991,0.430,0.305,0.457,-0.008
1683370038001,2023-05-06T12:47:18.001,0.440,0.343,0.480,-0.008
1683370038011,2023-05-06T12:47:18.011,0.450,0.267,0.427,0.061
1683370038021,2023-05-06T12:47:18.021,0.460,0.084,0.511,0.046
1683370038031,2023-05-06T12:47:18.031,0.470,-0.229,0.511,0.015
1683370038041,2023-05-06T12:47:18.041,0.480,-0.465,0.579,0.053
1683370038051,2023-05-06T12:47:18.051,0.490,-0.671,0.633,0.137
1683370038061,2023-05-06T12:47:18.061,0.500,-0.625,0.541,0.122
1683370038071,2023-05-06T12:47:18.071,0.510,-0.595,0.556,0.053
1683370038081,2023-05-06T12:47:18.081,0.520,-0.572,0.556,0.122
1683370038091,2023-05-06T12:47:18.091,0.530,-0.480,0.488,0.168
1683370038101,2023-05-06T12:47:18.101,0.540,-0.663,0.579,0.084
1683370038111,2023-05-06T12:47:18.111,0.550,-0.671,0.541,0.023
1683370038121,2023-05-06T12:47:18.121,0.560,-0.610,0.465,0.091
1683370038131,2023-05-06T12:47:18.131,0.570,-0.633,0.404,0.198
1683370038141,2023-05-06T12:47:18.141,0.580,-0.762,0.465,0.229
1683370038151,2023-05-06T12:47:18.151,0.590,-0.655,0.473,0.236
1683370038161,2023-05-06T12:47:18.161,0.600,-0.534,0.480,0.213
1683370038171,2023-05-06T12:47:18.171,0.610,-0.541,0.518,0.259
1683370038181,2023-05-06T12:47:18.181,0.620,-0.381,0.381,0.267
1683370038191,2023-05-06T12:47:18.191,0.630,-0.259,0.427,0.183
1683370038201,2023-05-06T12:47:18.201,0.640,-0.099,0.442,0.175
1683370038211,2023-05-06T12:47:18.211,0.650,0.046,0.465,0.274
1683370038221,2023-05-06T12:47:18.221,0.660,0.038,0.534,0.252
1683370038231,2023-05-06T12:47:18.231,0.670,0.061,0.564,0.297
1683370038241,2023-05-06T12:47:18.241,0.680,0.122,0.473,0.313
1683370038251,2023-05-06T12:47:18.251,0.690,0.267,0.587,0.252
1683370038261,2023-05-06T12:47:18.261,0.700,0.358,0.564,0.313
1683370038271,2023-05-06T12:47:18.271,0.710,0.313,0.488,0.305
1683370038281,2023-05-06T12:47:18.281,0.720,0.221,0.450,0.328
1683370038291,2023-05-06T12:47:18.291,0.730,0.213,0.427,0.320
1683370038301,2023-05-06T12:47:18.301,0.740,0.030,0.564,0.198
1683370038311,2023-05-06T12:47:18.311,0.750,-0.152,0.503,0.259
1683370038321,2023-05-06T12:47:18.321,0.760,-0.191,0.434,0.328
