epoch (ms);time (01:00);elapsed (s);x-axis (deg/s);y-axis (deg/s);z-axis (deg/s)
1.6828E+12;2023-04-29T23:18:50.831;0;9.863;3.064;1.875
1.6828E+12;2023-04-29T23:18:50.841;0.01;10.351;1.242;-1.616
1.6828E+12;2023-04-29T23:18:50.851;0.02;10.191;0.945;-0.069
1.6828E+12;2023-04-29T23:18:50.861;0.03;9.642;0.655;0.32
1.6828E+12;2023-04-29T23:18:50.871;0.04;9.215;0.358;0.16
1.6828E+12;2023-04-29T23:18:50.881;0.05;8.27;0.373;0.221
1.6828E+12;2023-04-29T23:18:50.891;0.06;7.027;0.274;0.145
1.6828E+12;2023-04-29T23:18:50.901;0.07;5.678;-0.038;-0.046
1.6828E+12;2023-04-29T23:18:50.911;0.08;4.55;-0.046;-0.313
1.6828E+12;2023-04-29T23:18:50.921;0.09;3.445;0.008;-0.625
1.6828E+12;2023-04-29T23:18:50.931;0.1;1.677;-0.099;-1.159
1.6828E+12;2023-04-29T23:18:50.941;0.11;-0.305;-0.389;-1.509
1.6828E+12;2023-04-29T23:18:50.951;0.12;-2.18;-0.648;-1.707
1.6828E+12;2023-04-29T23:18:50.961;0.13;-3.422;-0.755;-1.829
1.6828E+12;2023-04-29T23:18:50.971;0.14;-4.413;-0.686;-1.829
1.6828E+12;2023-04-29T23:18:50.981;0.15;-4.909;-0.381;-1.707
1.6828E+12;2023-04-29T23:18:50.991;0.16;-4.611;-0.427;-1.532
1.6828E+12;2023-04-29T23:18:51.001;0.17;-4.261;-0.64;-1.227
1.6828E+12;2023-04-29T23:18:51.011;0.18;-3.255;-0.694;-1.021
1.6828E+12;2023-04-29T23:18:51.021;0.19;-1.723;-0.617;-0.716
1.6828E+12;2023-04-29T23:18:51.031;0.2;0.221;-0.152;-0.366
1.6828E+12;2023-04-29T23:18:51.041;0.21;1.669;-0.351;-0.213
1.6828E+12;2023-04-29T23:18:51.051;0.22;3.46;-0.396;-0.13
1.6828E+12;2023-04-29T23:18:51.061;0.23;5.084;-0.076;0.015
1.6828E+12;2023-04-29T23:18:51.071;0.24;6.456;0.061;0.084
1.6828E+12;2023-04-29T23:18:51.081;0.25;7.309;0.244;0.13
1.6828E+12;2023-04-29T23:18:51.091;0.26;7.218;0.541;0.297
1.6828E+12;2023-04-29T23:18:51.101;0.27;6.867;0.716;0.549
1.6828E+12;2023-04-29T23:18:51.111;0.28;6.486;0.457;0.701
1.6828E+12;2023-04-29T23:18:51.121;0.29;6.181;0.572;0.686
