epoch (ms);time (01:00);elapsed (s);x-axis (deg/s);y-axis (deg/s);z-axis (deg/s)
1.6828E+12;2023-04-29T22:47:01.609;0;-2.279;1.311;-0.808
1.6828E+12;2023-04-29T22:47:01.619;0.01;-1.791;0.572;-1.814
1.6828E+12;2023-04-29T22:47:01.629;0.02;-2.073;0.922;-1.265
1.6828E+12;2023-04-29T22:47:01.639;0.03;-2.134;1.174;-1.052
1.6828E+12;2023-04-29T22:47:01.649;0.04;-1.89;1.105;-1.075
1.6828E+12;2023-04-29T22:47:01.659;0.05;-1.745;1.113;-1.181
1.6828E+12;2023-04-29T22:47:01.669;0.06;-0.678;1.372;-0.854
1.6828E+12;2023-04-29T22:47:01.679;0.07;1.715;1.425;-0.389
1.6828E+12;2023-04-29T22:47:01.689;0.08;3.537;1.136;-0.313
1.6828E+12;2023-04-29T22:47:01.699;0.09;4.787;0.03;-0.008
1.6828E+12;2023-04-29T22:47:01.709;0.1;4.367;-0.823;0.191
1.6828E+12;2023-04-29T22:47:01.719;0.11;3.559;-0.998;1.059
1.6828E+12;2023-04-29T22:47:01.729;0.12;2.081;-1.684;1.57
1.6828E+12;2023-04-29T22:47:01.739;0.13;1.944;-2.477;1.669
1.6828E+12;2023-04-29T22:47:01.749;0.14;2.043;-3.361;1.227
1.6828E+12;2023-04-29T22:47:01.759;0.15;3.049;-3.742;1.044
1.6828E+12;2023-04-29T22:47:01.769;0.16;3.323;-4.398;1.265
1.6828E+12;2023-04-29T22:47:01.779;0.17;3.483;-5;1.669
1.6828E+12;2023-04-29T22:47:01.789;0.18;4.939;-4.947;1.959
1.6828E+12;2023-04-29T22:47:01.799;0.19;5.213;-4.566;1.669
1.6828E+12;2023-04-29T22:47:01.809;0.2;4.695;-5.213;1.311
1.6828E+12;2023-04-29T22:47:01.819;0.21;4.87;-6.098;0.953
1.6828E+12;2023-04-29T22:47:01.829;0.22;5.48;-6.738;0.739
1.6828E+12;2023-04-29T22:47:01.839;0.23;6.509;-7.287;1.052
