epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685130896307,2023-05-26T21:54:56.307,0.000,-0.114,1.014,0.724
1685130896317,2023-05-26T21:54:56.317,0.010,-0.328,-0.114,-0.823
1685130896327,2023-05-26T21:54:56.327,0.020,-0.107,0.457,0.259
1685130896337,2023-05-26T21:54:56.337,0.030,0.053,0.442,0.297
1685130896347,2023-05-26T21:54:56.347,0.040,0.038,0.389,0.198
1685130896357,2023-05-26T21:54:56.357,0.050,0.152,0.434,0.290
1685130896367,2023-05-26T21:54:56.367,0.060,0.313,0.335,0.252
1685130896377,2023-05-26T21:54:56.377,0.070,0.366,0.297,0.213
1685130896387,2023-05-26T21:54:56.387,0.080,0.412,0.290,0.168
1685130896397,2023-05-26T21:54:56.397,0.090,0.373,0.297,0.335
1685130896407,2023-05-26T21:54:56.407,0.100,0.206,0.389,0.366
1685130896417,2023-05-26T21:54:56.417,0.110,0.191,0.373,0.335
1685130896427,2023-05-26T21:54:56.427,0.120,0.244,0.381,0.389
1685130896437,2023-05-26T21:54:56.437,0.130,0.381,0.305,0.404
1685130896447,2023-05-26T21:54:56.447,0.140,0.442,0.328,0.541
1685130896457,2023-05-26T21:54:56.457,0.150,0.579,0.328,0.518
1685130896467,2023-05-26T21:54:56.467,0.160,0.587,0.282,0.465
1685130896477,2023-05-26T21:54:56.477,0.170,0.739,0.297,0.442
1685130896487,2023-05-26T21:54:56.487,0.180,0.899,0.343,0.534
1685130896497,2023-05-26T21:54:56.497,0.190,0.793,0.351,0.534
1685130896507,2023-05-26T21:54:56.507,0.200,0.785,0.313,0.518
1685130896517,2023-05-26T21:54:56.517,0.210,0.793,0.358,0.480
1685130896527,2023-05-26T21:54:56.527,0.220,0.785,0.404,0.526
1685130896537,2023-05-26T21:54:56.537,0.230,0.838,0.381,0.610
1685130896547,2023-05-26T21:54:56.547,0.240,0.800,0.373,0.572
1685130896557,2023-05-26T21:54:56.557,0.250,0.770,0.358,0.587
1685130896567,2023-05-26T21:54:56.567,0.260,0.701,0.358,0.549
1685130896577,2023-05-26T21:54:56.577,0.270,0.816,0.427,0.610
1685130896587,2023-05-26T21:54:56.587,0.280,0.869,0.328,0.640
1685130896597,2023-05-26T21:54:56.597,0.290,0.998,0.282,0.671
1685130896607,2023-05-26T21:54:56.607,0.300,0.922,0.282,0.572
1685130896617,2023-05-26T21:54:56.617,0.310,0.823,0.229,0.556
1685130896627,2023-05-26T21:54:56.627,0.320,0.838,0.274,0.610
1685130896637,2023-05-26T21:54:56.637,0.330,0.755,0.267,0.663
1685130896647,2023-05-26T21:54:56.647,0.340,0.716,0.313,0.572
1685130896657,2023-05-26T21:54:56.657,0.350,0.755,0.358,0.572
1685130896667,2023-05-26T21:54:56.667,0.360,0.777,0.343,0.625
1685130896677,2023-05-26T21:54:56.677,0.370,0.770,0.373,0.655
1685130896687,2023-05-26T21:54:56.687,0.380,0.785,0.343,0.625
1685130896697,2023-05-26T21:54:56.697,0.390,0.899,0.160,0.724
1685130896707,2023-05-26T21:54:56.707,0.400,0.854,0.137,0.724
1685130896717,2023-05-26T21:54:56.717,0.410,0.671,0.213,0.831
1685130896727,2023-05-26T21:54:56.727,0.420,0.640,0.183,0.861
1685130896737,2023-05-26T21:54:56.737,0.430,0.648,0.229,0.884
1685130896747,2023-05-26T21:54:56.747,0.440,0.655,0.191,0.846
1685130896757,2023-05-26T21:54:56.757,0.450,0.655,0.244,0.800
1685130896767,2023-05-26T21:54:56.767,0.460,0.556,0.244,0.816
1685130896777,2023-05-26T21:54:56.777,0.470,0.495,0.267,0.861
1685130896787,2023-05-26T21:54:56.787,0.480,0.442,0.297,0.846
1685130896797,2023-05-26T21:54:56.797,0.490,0.473,0.244,0.808
1685130896807,2023-05-26T21:54:56.807,0.500,0.587,0.282,0.884
1685130896817,2023-05-26T21:54:56.817,0.510,0.534,0.282,0.938
1685130896827,2023-05-26T21:54:56.827,0.520,0.526,0.351,0.953
1685130896837,2023-05-26T21:54:56.837,0.530,0.610,0.366,0.960
1685130896847,2023-05-26T21:54:56.847,0.540,0.564,0.480,0.968
1685130896857,2023-05-26T21:54:56.857,0.550,0.541,0.434,0.877
1685130896867,2023-05-26T21:54:56.867,0.560,0.473,0.419,0.922
1685130896877,2023-05-26T21:54:56.877,0.570,0.358,0.412,1.021
1685130896887,2023-05-26T21:54:56.887,0.580,0.343,0.412,1.021
1685130896897,2023-05-26T21:54:56.897,0.590,0.274,0.381,1.014
1685130896907,2023-05-26T21:54:56.907,0.600,0.198,0.419,0.983
1685130896917,2023-05-26T21:54:56.917,0.610,0.168,0.511,0.976
1685130896927,2023-05-26T21:54:56.927,0.620,0.168,0.534,0.915
1685130896937,2023-05-26T21:54:56.937,0.630,0.175,0.503,0.998
1685130896947,2023-05-26T21:54:56.947,0.640,0.213,0.450,1.014
1685130896957,2023-05-26T21:54:56.957,0.650,0.328,0.495,1.075
1685130896967,2023-05-26T21:54:56.967,0.660,0.503,0.480,1.052
1685130896977,2023-05-26T21:54:56.977,0.670,0.473,0.412,1.098
1685130896987,2023-05-26T21:54:56.987,0.680,0.434,0.473,1.128
1685130896997,2023-05-26T21:54:56.997,0.690,0.412,0.511,1.212
1685130897007,2023-05-26T21:54:57.007,0.700,0.404,0.534,1.166
1685130897017,2023-05-26T21:54:57.017,0.710,0.396,0.473,1.242
1685130897027,2023-05-26T21:54:57.027,0.720,0.419,0.419,1.220
1685130897037,2023-05-26T21:54:57.037,0.730,0.267,0.450,1.235
1685130897047,2023-05-26T21:54:57.047,0.740,0.381,0.480,1.166
1685130897057,2023-05-26T21:54:57.057,0.750,0.518,0.488,1.151
1685130897067,2023-05-26T21:54:57.067,0.760,0.556,0.450,1.113
1685130897077,2023-05-26T21:54:57.077,0.770,0.595,0.412,1.174
1685130897087,2023-05-26T21:54:57.087,0.780,0.633,0.419,1.212
1685130897097,2023-05-26T21:54:57.097,0.790,0.709,0.419,1.204
