epoch (ms);time (01:00);elapsed (s);x-axis (deg/s);y-axis (deg/s);z-axis (deg/s)
1.68198E+12;2023-04-20T09:44:06.278;0;-1.524;0.145;11.334
1.68198E+12;2023-04-20T09:44:06.288;0.01;-1.753;-2.226;6.517
1.68198E+12;2023-04-20T09:44:06.298;0.02;-2.195;-0.976;8.034
1.68198E+12;2023-04-20T09:44:06.308;0.03;-1.905;-0.838;7.393
1.68198E+12;2023-04-20T09:44:06.318;0.04;0.114;-1.608;6.395
1.68198E+12;2023-04-20T09:44:06.328;0.05;2.66;-2.287;6.021
1.68198E+12;2023-04-20T09:44:06.338;0.06;5.564;-2.439;6.357
1.68198E+12;2023-04-20T09:44:06.348;0.07;9.863;-2.416;6.73
1.68198E+12;2023-04-20T09:44:06.358;0.08;14.505;-2.416;6.738
1.68198E+12;2023-04-20T09:44:06.368;0.09;18.438;-2.264;6.768
1.68198E+12;2023-04-20T09:44:06.378;0.1;20.968;-1.822;6.57
1.68198E+12;2023-04-20T09:44:06.388;0.11;21.646;-1.883;5.938
1.68198E+12;2023-04-20T09:44:06.398;0.12;20.534;-1.951;5.03
1.68198E+12;2023-04-20T09:44:06.408;0.13;18.849;-1.707;4.253
1.68198E+12;2023-04-20T09:44:06.418;0.14;16.646;-1.227;4.009
1.68198E+12;2023-04-20T09:44:06.428;0.15;13.956;-1.174;3.75
1.68198E+12;2023-04-20T09:44:06.438;0.16;11.524;-0.846;3.415
1.68198E+12;2023-04-20T09:44:06.448;0.17;9.985;-0.152;3.338
1.68198E+12;2023-04-20T09:44:06.458;0.18;9.207;0.373;3.247
1.68198E+12;2023-04-20T09:44:06.468;0.19;9.154;0.877;2.927
1.68198E+12;2023-04-20T09:44:06.478;0.2;9.276;0.968;2.439
1.68198E+12;2023-04-20T09:44:06.488;0.21;8.941;1.143;1.966
1.68198E+12;2023-04-20T09:44:06.498;0.22;8.674;1.319;1.532
1.68198E+12;2023-04-20T09:44:06.508;0.23;8.552;1.433;1.181
1.68198E+12;2023-04-20T09:44:06.518;0.24;7.889;1.745;0.808
1.68198E+12;2023-04-20T09:44:06.528;0.25;6.997;2.073;0.495
1.68198E+12;2023-04-20T09:44:06.538;0.26;6.799;2.47;0.373
1.68198E+12;2023-04-20T09:44:06.548;0.27;8.201;2.439;0.427
1.68198E+12;2023-04-20T09:44:06.558;0.28;10.229;1.852;0.541
1.68198E+12;2023-04-20T09:44:06.568;0.29;12.02;1.425;0.625
1.68198E+12;2023-04-20T09:44:06.578;0.3;12.942;1.395;0.648
1.68198E+12;2023-04-20T09:44:06.588;0.31;13.293;1.402;0.678
1.68198E+12;2023-04-20T09:44:06.598;0.32;13.552;1.326;0.64
1.68198E+12;2023-04-20T09:44:06.608;0.33;13.354;1.395;0.32
1.68198E+12;2023-04-20T09:44:06.618;0.34;12.675;1.669;-0.03
1.68198E+12;2023-04-20T09:44:06.628;0.35;12.119;1.997;-0.259
1.68198E+12;2023-04-20T09:44:06.638;0.36;11.25;2.119;-0.297
1.68198E+12;2023-04-20T09:44:06.648;0.37;10.122;2.111;-0.236
1.68198E+12;2023-04-20T09:44:06.658;0.38;8.979;1.776;-0.206
1.68198E+12;2023-04-20T09:44:06.668;0.39;7.561;1.402;-0.564
1.68198E+12;2023-04-20T09:44:06.678;0.4;6.189;1.441;-0.846
1.68198E+12;2023-04-20T09:44:06.688;0.41;4.848;1.753;-1.258
1.68198E+12;2023-04-20T09:44:06.698;0.42;4.131;1.936;-1.532
1.68198E+12;2023-04-20T09:44:06.708;0.43;3.994;1.829;-1.646
1.68198E+12;2023-04-20T09:44:06.718;0.44;3.559;1.867;-1.776
1.68198E+12;2023-04-20T09:44:06.728;0.45;3.323;2.081;-1.905
1.68198E+12;2023-04-20T09:44:06.738;0.46;3.811;2.127;-1.677
1.68198E+12;2023-04-20T09:44:06.748;0.47;4.848;1.944;-1.441
1.68198E+12;2023-04-20T09:44:06.758;0.48;5.968;1.479;-1.273
1.68198E+12;2023-04-20T09:44:06.768;0.49;6.631;1.113;-1.601
1.68198E+12;2023-04-20T09:44:06.778;0.5;6.768;1.082;-2.088
1.68198E+12;2023-04-20T09:44:06.788;0.51;5.579;1.151;-2.675
1.68198E+12;2023-04-20T09:44:06.798;0.52;2.599;1.425;-3.316
1.68198E+12;2023-04-20T09:44:06.808;0.53;-0.175;1.768;-3.415
1.68198E+12;2023-04-20T09:44:06.818;0.54;-2.195;1.898;-3.498
1.68198E+12;2023-04-20T09:44:06.828;0.55;-3.674;2.035;-3.826
1.68198E+12;2023-04-20T09:44:06.838;0.56;-4.383;2.096;-4.07
1.68198E+12;2023-04-20T09:44:06.848;0.57;-4.939;2.355;-4.314
1.68198E+12;2023-04-20T09:44:06.858;0.58;-5.328;2.797;-4.558
1.68198E+12;2023-04-20T09:44:06.868;0.59;-4.802;2.927;-4.787
1.68198E+12;2023-04-20T09:44:06.878;0.6;-3.78;2.668;-5.213
1.68198E+12;2023-04-20T09:44:06.888;0.61;-3.468;2.553;-5.976
1.68198E+12;2023-04-20T09:44:06.898;0.62;-3.056;2.63;-6.524
1.68198E+12;2023-04-20T09:44:06.908;0.63;-2.614;2.721;-6.875
1.68198E+12;2023-04-20T09:44:06.918;0.64;-2.21;2.332;-7.005
1.68198E+12;2023-04-20T09:44:06.928;0.65;-1.89;1.433;-6.898
1.68198E+12;2023-04-20T09:44:06.938;0.66;-1.189;0.976;-6.509
1.68198E+12;2023-04-20T09:44:06.948;0.67;0.381;0.663;-5.938
1.68198E+12;2023-04-20T09:44:06.958;0.68;1.959;0.678;-5.389
1.68198E+12;2023-04-20T09:44:06.968;0.69;2.165;0.892;-4.733
1.68198E+12;2023-04-20T09:44:06.978;0.7;0.831;0.968;-3.994
1.68198E+12;2023-04-20T09:44:06.988;0.71;-0.579;0.793;-3.216
1.68198E+12;2023-04-20T09:44:06.998;0.72;-1.669;0.48;-2.805
1.68198E+12;2023-04-20T09:44:07.008;0.73;-2.47;0.282;-2.95
1.68198E+12;2023-04-20T09:44:07.018;0.74;-2.409;0.389;-2.973
1.68198E+12;2023-04-20T09:44:07.028;0.75;-1.669;0.716;-2.79
1.68198E+12;2023-04-20T09:44:07.038;0.76;-1.22;0.861;-2.637
1.68198E+12;2023-04-20T09:44:07.048;0.77;-1.372;0.892;-2.47
1.68198E+12;2023-04-20T09:44:07.058;0.78;-1.166;0.938;-2.248
1.68198E+12;2023-04-20T09:44:07.068;0.79;-1.136;1.006;-2.149
1.68198E+12;2023-04-20T09:44:07.078;0.8;-1.021;1.136;-1.997
1.68198E+12;2023-04-20T09:44:07.088;0.81;-0.069;1.311;-1.593
1.68198E+12;2023-04-20T09:44:07.098;0.82;0.503;1.288;-1.73
1.68198E+12;2023-04-20T09:44:07.108;0.83;0.297;1.12;-1.959
1.68198E+12;2023-04-20T09:44:07.118;0.84;-0.259;1.341;-1.845
1.68198E+12;2023-04-20T09:44:07.128;0.85;-0.518;1.502;-1.631
1.68198E+12;2023-04-20T09:44:07.138;0.86;-0.48;1.273;-1.616
1.68198E+12;2023-04-20T09:44:07.148;0.87;-0.282;1.25;-1.578
1.68198E+12;2023-04-20T09:44:07.158;0.88;0.419;1.197;-1.41
1.68198E+12;2023-04-20T09:44:07.168;0.89;1.075;1.006;-1.204
1.68198E+12;2023-04-20T09:44:07.178;0.9;1.197;0.762;-1.044
1.68198E+12;2023-04-20T09:44:07.188;0.91;1.22;0.655;-0.831
1.68198E+12;2023-04-20T09:44:07.198;0.92;1.25;0.389;-0.686
1.68198E+12;2023-04-20T09:44:07.208;0.93;0.442;0.427;-0.732
1.68198E+12;2023-04-20T09:44:07.218;0.94;-0.313;0.389;-0.579
1.68198E+12;2023-04-20T09:44:07.228;0.95;-0.854;0.358;-0.503
1.68198E+12;2023-04-20T09:44:07.238;0.96;-1.082;0.564;-0.351
1.68198E+12;2023-04-20T09:44:07.248;0.97;-0.701;0.595;-0.145
1.68198E+12;2023-04-20T09:44:07.258;0.98;-0.29;0.457;0.069
1.68198E+12;2023-04-20T09:44:07.268;0.99;-0.13;0.236;0.305
1.68198E+12;2023-04-20T09:44:07.278;1;0.038;0.366;0.663
1.68198E+12;2023-04-20T09:44:07.288;1.01;-0.061;0.412;0.869
1.68198E+12;2023-04-20T09:44:07.298;1.02;-0.213;0.122;1.105
1.68198E+12;2023-04-20T09:44:07.308;1.03;-0.015;-0.069;1.296
1.68198E+12;2023-04-20T09:44:07.318;1.04;0.518;-0.107;1.235
1.68198E+12;2023-04-20T09:44:07.328;1.05;0.976;0.084;1.227
1.68198E+12;2023-04-20T09:44:07.338;1.06;1.296;-0.053;1.372
1.68198E+12;2023-04-20T09:44:07.348;1.07;1.143;0.038;1.502
1.68198E+12;2023-04-20T09:44:07.358;1.08;0.655;0.099;1.745
1.68198E+12;2023-04-20T09:44:07.368;1.09;-0.038;0.046;2.012
1.68198E+12;2023-04-20T09:44:07.378;1.1;-0.396;0.091;2.104
1.68198E+12;2023-04-20T09:44:07.388;1.11;-0.892;0.13;2.088
1.68198E+12;2023-04-20T09:44:07.398;1.12;-1.608;0.389;2.203
1.68198E+12;2023-04-20T09:44:07.408;1.13;-2.073;0.465;2.188
1.68198E+12;2023-04-20T09:44:07.418;1.14;-2.287;0.114;2.066
1.68198E+12;2023-04-20T09:44:07.428;1.15;-1.883;-0.244;1.936
1.68198E+12;2023-04-20T09:44:07.438;1.16;-1.098;-0.32;1.776
1.68198E+12;2023-04-20T09:44:07.448;1.17;-0.16;-0.381;1.822
1.68198E+12;2023-04-20T09:44:07.458;1.18;0.206;-0.48;1.616
1.68198E+12;2023-04-20T09:44:07.468;1.19;0.053;-0.32;1.494
1.68198E+12;2023-04-20T09:44:07.478;1.2;-0.16;-0.29;1.639
1.68198E+12;2023-04-20T09:44:07.488;1.21;-0.351;-0.541;1.951
1.68198E+12;2023-04-20T09:44:07.498;1.22;-0.152;-0.77;2.462
1.68198E+12;2023-04-20T09:44:07.508;1.23;0.366;-1.098;2.912
1.68198E+12;2023-04-20T09:44:07.518;1.24;1.189;-1.547;3.194
1.68198E+12;2023-04-20T09:44:07.528;1.25;1.982;-1.867;3.034
1.68198E+12;2023-04-20T09:44:07.538;1.26;2.119;-1.875;3.255
1.68198E+12;2023-04-20T09:44:07.548;1.27;1.867;-1.623;3.521
1.68198E+12;2023-04-20T09:44:07.558;1.28;0.663;-1.578;3.468
1.68198E+12;2023-04-20T09:44:07.568;1.29;-1.098;-1.524;3.285
1.68198E+12;2023-04-20T09:44:07.578;1.3;-2.439;-1.448;3.064
1.68198E+12;2023-04-20T09:44:07.588;1.31;-2.797;-1.334;2.66
1.68198E+12;2023-04-20T09:44:07.598;1.32;-2.348;-1.235;2.195
1.68198E+12;2023-04-20T09:44:07.608;1.33;-1.57;-1.227;1.829
1.68198E+12;2023-04-20T09:44:07.618;1.34;-0.526;-1.197;1.395
1.68198E+12;2023-04-20T09:44:07.628;1.35;1.014;-1.143;1.212
1.68198E+12;2023-04-20T09:44:07.638;1.36;2.515;-1.067;1.052
1.68198E+12;2023-04-20T09:44:07.648;1.37;3.239;-0.915;0.709
1.68198E+12;2023-04-20T09:44:07.658;1.38;3.605;-0.755;0.526
1.68198E+12;2023-04-20T09:44:07.668;1.39;3.262;-0.511;0.587
1.68198E+12;2023-04-20T09:44:07.678;1.4;2.721;-0.099;0.8
1.68198E+12;2023-04-20T09:44:07.688;1.41;1.814;0;0.846
1.68198E+12;2023-04-20T09:44:07.698;1.42;0.732;-0.32;0.877
1.68198E+12;2023-04-20T09:44:07.708;1.43;0.45;-0.457;1.25
1.68198E+12;2023-04-20T09:44:07.718;1.44;0.313;-0.328;1.54
1.68198E+12;2023-04-20T09:44:07.728;1.45;-0.305;-0.168;1.631
1.68198E+12;2023-04-20T09:44:07.738;1.46;-1.189;-0.069;1.837
1.68198E+12;2023-04-20T09:44:07.748;1.47;-1.669;-0.259;1.928
1.68198E+12;2023-04-20T09:44:07.758;1.48;-2.271;-0.503;1.684
1.68198E+12;2023-04-20T09:44:07.768;1.49;-2.904;-0.381;1.235
1.68198E+12;2023-04-20T09:44:07.778;1.5;-3.133;-0.114;0.938
1.68198E+12;2023-04-20T09:44:07.788;1.51;-3.3;0.183;0.816
1.68198E+12;2023-04-20T09:44:07.798;1.52;-3.026;0.282;0.655
1.68198E+12;2023-04-20T09:44:07.808;1.53;-2.584;0.434;0.793
1.68198E+12;2023-04-20T09:44:07.818;1.54;-1.524;0.236;0.976
1.68198E+12;2023-04-20T09:44:07.828;1.55;-0.274;-0.099;0.899
1.68198E+12;2023-04-20T09:44:07.838;1.56;0.777;-0.328;0.968
1.68198E+12;2023-04-20T09:44:07.848;1.57;1.395;-0.404;0.945
1.68198E+12;2023-04-20T09:44:07.858;1.58;1.395;-0.45;0.838
1.68198E+12;2023-04-20T09:44:07.868;1.59;1.136;-0.366;0.793
1.68198E+12;2023-04-20T09:44:07.878;1.6;0.8;-0.236;0.747
1.68198E+12;2023-04-20T09:44:07.888;1.61;0.313;-0.335;0.678
1.68198E+12;2023-04-20T09:44:07.898;1.62;-0.473;-0.564;0.579
1.68198E+12;2023-04-20T09:44:07.908;1.63;-1.433;-1.052;0.633
1.68198E+12;2023-04-20T09:44:07.918;1.64;-2.142;-1.791;1.014
1.68198E+12;2023-04-20T09:44:07.928;1.65;-2.683;-1.966;1.334
1.68198E+12;2023-04-20T09:44:07.938;1.66;-3.415;-1.723;1.197
1.68198E+12;2023-04-20T09:44:07.948;1.67;-3.902;-1.517;0.655
1.68198E+12;2023-04-20T09:44:07.958;1.68;-4.032;-1.395;0.03
1.68198E+12;2023-04-20T09:44:07.968;1.69;-4.101;-1.334;-0.122
1.68198E+12;2023-04-20T09:44:07.978;1.7;-3.971;-1.151;0.198
1.68198E+12;2023-04-20T09:44:07.988;1.71;-3.575;-0.823;0.671
1.68198E+12;2023-04-20T09:44:07.998;1.72;-2.774;-0.663;1.029
1.68198E+12;2023-04-20T09:44:08.008;1.73;-1.86;-0.549;1.067
1.68198E+12;2023-04-20T09:44:08.018;1.74;-0.884;-0.358;0.991
1.68198E+12;2023-04-20T09:44:08.028;1.75;-0.358;-0.328;0.922
1.68198E+12;2023-04-20T09:44:08.038;1.76;-0.038;-0.358;0.96
1.68198E+12;2023-04-20T09:44:08.048;1.77;0.617;-0.556;1.159
1.68198E+12;2023-04-20T09:44:08.058;1.78;1.22;-0.61;1.28
1.68198E+12;2023-04-20T09:44:08.068;1.79;1.814;-0.564;1.334
1.68198E+12;2023-04-20T09:44:08.078;1.8;2.264;-0.678;1.372
1.68198E+12;2023-04-20T09:44:08.088;1.81;2.538;-0.686;1.349
1.68198E+12;2023-04-20T09:44:08.098;1.82;2.386;-0.716;1.372
1.68198E+12;2023-04-20T09:44:08.108;1.83;2.111;-0.64;1.357
1.68198E+12;2023-04-20T09:44:08.118;1.84;1.524;-0.534;1.204
1.68198E+12;2023-04-20T09:44:08.128;1.85;1.044;-0.473;1.014
1.68198E+12;2023-04-20T09:44:08.138;1.86;0.907;-0.343;1.014
1.68198E+12;2023-04-20T09:44:08.148;1.87;0.777;-0.427;0.869
1.68198E+12;2023-04-20T09:44:08.158;1.88;0.434;-0.633;0.899
1.68198E+12;2023-04-20T09:44:08.168;1.89;0.602;-0.655;1.014
