epoch (ms);time (01:00);elapsed (s);x-axis (deg/s);y-axis (deg/s);z-axis (deg/s)
1.68198E+12;2023-04-20T09:48:11.728;0;11.12;-2.325;1.174
1.68198E+12;2023-04-20T09:48:11.738;0.01;10.838;-2.439;0.381
1.68198E+12;2023-04-20T09:48:11.748;0.02;9.931;-2.241;1.334
1.68198E+12;2023-04-20T09:48:11.758;0.03;8.415;-2.058;2.264
1.68198E+12;2023-04-20T09:48:11.768;0.04;6.928;-2.309;2.698
1.68198E+12;2023-04-20T09:48:11.778;0.05;5.884;-2.767;3.133
1.68198E+12;2023-04-20T09:48:11.788;0.06;5.648;-3.133;3.377
1.68198E+12;2023-04-20T09:48:11.798;0.07;6.037;-3.544;3.255
1.68198E+12;2023-04-20T09:48:11.808;0.08;6.494;-3.895;3.018
1.68198E+12;2023-04-20T09:48:11.818;0.09;6.913;-4.055;3.148
1.68198E+12;2023-04-20T09:48:11.828;0.1;7.851;-4.177;3.445
1.68198E+12;2023-04-20T09:48:11.838;0.11;8.651;-4.116;3.78
1.68198E+12;2023-04-20T09:48:11.848;0.12;9.345;-3.948;4.085
1.68198E+12;2023-04-20T09:48:11.858;0.13;9.688;-3.75;4.474
1.68198E+12;2023-04-20T09:48:11.868;0.14;9.162;-3.445;4.726
1.68198E+12;2023-04-20T09:48:11.878;0.15;8.415;-2.973;4.733
1.68198E+12;2023-04-20T09:48:11.888;0.16;7.637;-2.668;4.444
1.68198E+12;2023-04-20T09:48:11.898;0.17;6.974;-2.546;4.299
1.68198E+12;2023-04-20T09:48:11.908;0.18;6.563;-2.248;4.329
1.68198E+12;2023-04-20T09:48:11.918;0.19;6.082;-2.035;4.116
1.68198E+12;2023-04-20T09:48:11.928;0.2;5.32;-1.86;3.773
1.68198E+12;2023-04-20T09:48:11.938;0.21;4.748;-2.035;3.422
1.68198E+12;2023-04-20T09:48:11.948;0.22;5.107;-2.416;3.178
1.68198E+12;2023-04-20T09:48:11.958;0.23;5.785;-2.63;2.828
1.68198E+12;2023-04-20T09:48:11.968;0.24;6.463;-2.744;2.393
1.68198E+12;2023-04-20T09:48:11.978;0.25;6.989;-2.729;2.096
1.68198E+12;2023-04-20T09:48:11.988;0.26;7.645;-2.82;1.982
1.68198E+12;2023-04-20T09:48:11.998;0.27;7.835;-2.881;2.203
1.68198E+12;2023-04-20T09:48:12.008;0.28;7.782;-2.851;2.546
1.68198E+12;2023-04-20T09:48:12.018;0.29;7.965;-2.668;2.66
1.68198E+12;2023-04-20T09:48:12.028;0.3;8.064;-2.47;2.523
1.68198E+12;2023-04-20T09:48:12.038;0.31;7.904;-2.248;2.165
1.68198E+12;2023-04-20T09:48:12.048;0.32;7.675;-1.928;1.776
1.68198E+12;2023-04-20T09:48:12.058;0.33;7.584;-1.646;1.441
1.68198E+12;2023-04-20T09:48:12.068;0.34;6.898;-1.692;0.892
1.68198E+12;2023-04-20T09:48:12.078;0.35;6.082;-1.89;0.305
1.68198E+12;2023-04-20T09:48:12.088;0.36;6.326;-2.111;-0.206
1.68198E+12;2023-04-20T09:48:12.098;0.37;7.005;-2.271;-0.732
1.68198E+12;2023-04-20T09:48:12.108;0.38;8.331;-2.378;-1.387
1.68198E+12;2023-04-20T09:48:12.118;0.39;9.558;-2.401;-2.081
1.68198E+12;2023-04-20T09:48:12.128;0.4;10.907;-2.386;-2.607
1.68198E+12;2023-04-20T09:48:12.138;0.41;12.355;-2.188;-2.858
1.68198E+12;2023-04-20T09:48:12.148;0.42;13.636;-2.043;-3.102
1.68198E+12;2023-04-20T09:48:12.158;0.43;14.543;-2.05;-3.392
1.68198E+12;2023-04-20T09:48:12.168;0.44;15.282;-2.157;-3.689
1.68198E+12;2023-04-20T09:48:12.178;0.45;16.357;-2.218;-3.933
1.68198E+12;2023-04-20T09:48:12.188;0.46;17.805;-2.439;-4.131
1.68198E+12;2023-04-20T09:48:12.198;0.47;18.986;-2.53;-4.07
1.68198E+12;2023-04-20T09:48:12.208;0.48;19.306;-2.477;-4.108
1.68198E+12;2023-04-20T09:48:12.218;0.49;19.085;-2.248;-4.284
1.68198E+12;2023-04-20T09:48:12.228;0.5;17.934;-2.012;-4.23
1.68198E+12;2023-04-20T09:48:12.238;0.51;16.075;-1.883;-4.032
1.68198E+12;2023-04-20T09:48:12.248;0.52;14.017;-1.616;-3.925
1.68198E+12;2023-04-20T09:48:12.258;0.53;12.271;-1.143;-3.666
1.68198E+12;2023-04-20T09:48:12.268;0.54;10.328;-0.915;-3.346
1.68198E+12;2023-04-20T09:48:12.278;0.55;8.316;-0.587;-3.034
1.68198E+12;2023-04-20T09:48:12.288;0.56;6.037;-0.236;-2.835
1.68198E+12;2023-04-20T09:48:12.298;0.57;3.476;0.038;-2.561
1.68198E+12;2023-04-20T09:48:12.308;0.58;0.587;0.358;-2.386
1.68198E+12;2023-04-20T09:48:12.318;0.59;-1.791;0.709;-2.233
1.68198E+12;2023-04-20T09:48:12.328;0.6;-3.613;0.983;-2.149
1.68198E+12;2023-04-20T09:48:12.338;0.61;-4.802;1.174;-1.966
1.68198E+12;2023-04-20T09:48:12.348;0.62;-5;1.212;-1.616
1.68198E+12;2023-04-20T09:48:12.358;0.63;-4.718;1.159;-1.448
1.68198E+12;2023-04-20T09:48:12.368;0.64;-3.872;1.22;-1.105
1.68198E+12;2023-04-20T09:48:12.378;0.65;-2.546;0.884;-0.899
1.68198E+12;2023-04-20T09:48:12.388;0.66;-1.364;0.419;-0.732
1.68198E+12;2023-04-20T09:48:12.398;0.67;-0.267;0.023;-0.465
1.68198E+12;2023-04-20T09:48:12.408;0.68;0.831;-0.229;-0.434
1.68198E+12;2023-04-20T09:48:12.418;0.69;2.119;-0.488;-0.313
1.68198E+12;2023-04-20T09:48:12.428;0.7;3.925;-0.686;-0.389
1.68198E+12;2023-04-20T09:48:12.438;0.71;5.579;-0.838;-0.617
1.68198E+12;2023-04-20T09:48:12.448;0.72;6.852;-0.823;-0.991
1.68198E+12;2023-04-20T09:48:12.458;0.73;7.934;-0.854;-1.311
1.68198E+12;2023-04-20T09:48:12.468;0.74;8.079;-0.694;-1.601
1.68198E+12;2023-04-20T09:48:12.478;0.75;7.485;-0.495;-1.639
1.68198E+12;2023-04-20T09:48:12.488;0.76;6.448;-0.389;-1.563
1.68198E+12;2023-04-20T09:48:12.498;0.77;5.122;-0.16;-1.258
