epoch (ms);time (01:00);elapsed (s);x-axis (deg/s);y-axis (deg/s);z-axis (deg/s)
1.6828E+12;2023-04-29T23:20:01.367;0;3.849;-4.863;-0.785
1.6828E+12;2023-04-29T23:20:01.377;0.01;4.482;-4.71;0.32
1.6828E+12;2023-04-29T23:20:01.387;0.02;3.544;-5.442;-0.389
1.6828E+12;2023-04-29T23:20:01.397;0.03;3.247;-5.907;0.213
1.6828E+12;2023-04-29T23:20:01.407;0.04;3.422;-6.044;0.465
1.6828E+12;2023-04-29T23:20:01.417;0.05;2.919;-6.471;0.526
1.6828E+12;2023-04-29T23:20:01.427;0.06;1.761;-6.898;0.861
1.6828E+12;2023-04-29T23:20:01.437;0.07;0.617;-7.02;0.968
1.6828E+12;2023-04-29T23:20:01.447;0.08;-0.495;-7.088;1.136
1.6828E+12;2023-04-29T23:20:01.457;0.09;-1.593;-6.845;1.486
1.6828E+12;2023-04-29T23:20:01.467;0.1;-2.835;-6.479;1.707
1.6828E+12;2023-04-29T23:20:01.477;0.11;-4.566;-6.22;1.784
1.6828E+12;2023-04-29T23:20:01.487;0.12;-6.136;-5.991;2.035
1.6828E+12;2023-04-29T23:20:01.497;0.13;-7.325;-5.495;2.713
1.6828E+12;2023-04-29T23:20:01.507;0.14;-8.262;-5.099;3.338
1.6828E+12;2023-04-29T23:20:01.517;0.15;-9.573;-5.084;3.841
1.6828E+12;2023-04-29T23:20:01.527;0.16;-10.633;-5.053;4.375
1.6828E+12;2023-04-29T23:20:01.537;0.17;-11.341;-4.672;4.779
1.6828E+12;2023-04-29T23:20:01.547;0.18;-12.027;-4.284;5.328
1.6828E+12;2023-04-29T23:20:01.557;0.19;-12.614;-4.405;6.044
1.6828E+12;2023-04-29T23:20:01.567;0.2;-13.155;-4.756;6.776
1.6828E+12;2023-04-29T23:20:01.577;0.21;-13.201;-4.421;7.378
1.6828E+12;2023-04-29T23:20:01.587;0.22;-13.354;-4.268;8.011
1.6828E+12;2023-04-29T23:20:01.597;0.23;-12.759;-3.453;8.697
1.6828E+12;2023-04-29T23:20:01.607;0.24;-11.288;-2.797;9.139
1.6828E+12;2023-04-29T23:20:01.617;0.25;-9.52;-2.591;10.023
1.6828E+12;2023-04-29T23:20:01.627;0.26;-7.386;-2.325;11.151
1.6828E+12;2023-04-29T23:20:01.637;0.27;-5.335;-2.066;12.172
1.6828E+12;2023-04-29T23:20:01.647;0.28;-3.438;-1.753;13.399
1.6828E+12;2023-04-29T23:20:01.657;0.29;-2.805;-1.608;14.405
1.6828E+12;2023-04-29T23:20:01.667;0.3;-3.026;-1.311;15.473
1.6828E+12;2023-04-29T23:20:01.677;0.31;-3.43;-1.387;16.486
1.6828E+12;2023-04-29T23:20:01.687;0.32;-4.047;-2.447;17.188
1.6828E+12;2023-04-29T23:20:01.697;0.33;-4.55;-3.27;17.477
1.6828E+12;2023-04-29T23:20:01.707;0.34;-4.428;-2.79;17.927
1.6828E+12;2023-04-29T23:20:01.717;0.35;-1.593;-1.502;18.43
1.6828E+12;2023-04-29T23:20:01.727;0.36;1.738;-0.869;18.3
1.6828E+12;2023-04-29T23:20:01.737;0.37;2.073;-1.913;17.325
1.6828E+12;2023-04-29T23:20:01.747;0.38;0.29;-2.904;15.678
1.6828E+12;2023-04-29T23:20:01.757;0.39;-2.873;-3.46;14.23
1.6828E+12;2023-04-29T23:20:01.767;0.4;-7.713;-3.262;13.079
1.6828E+12;2023-04-29T23:20:01.777;0.41;-11.883;-3.392;12.043
1.6828E+12;2023-04-29T23:20:01.787;0.42;-13.841;-3.925;11.418
1.6828E+12;2023-04-29T23:20:01.797;0.43;-13.239;-3.811;10.854
1.6828E+12;2023-04-29T23:20:01.807;0.44;-11.098;-2.881;9.939
1.6828E+12;2023-04-29T23:20:01.817;0.45;-7.957;-2.111;8.857
1.6828E+12;2023-04-29T23:20:01.827;0.46;-5.114;-1.684;7.721
1.6828E+12;2023-04-29T23:20:01.837;0.47;-3.674;-1.646;6.159
1.6828E+12;2023-04-29T23:20:01.847;0.48;-2.904;-1.654;4.581
1.6828E+12;2023-04-29T23:20:01.857;0.49;-3.354;-1.25;3.049
1.6828E+12;2023-04-29T23:20:01.867;0.5;-5.892;-1.082;1.547
1.6828E+12;2023-04-29T23:20:01.877;0.51;-8.857;-0.983;0.381
1.6828E+12;2023-04-29T23:20:01.887;0.52;-11.593;-0.434;-0.549
1.6828E+12;2023-04-29T23:20:01.897;0.53;-14.169;-0.16;-1.532
1.6828E+12;2023-04-29T23:20:01.907;0.54;-16.623;-0.236;-2.607
1.6828E+12;2023-04-29T23:20:01.917;0.55;-18.216;-0.259;-3.681
1.6828E+12;2023-04-29T23:20:01.927;0.56;-19.657;-0.023;-4.741
1.6828E+12;2023-04-29T23:20:01.937;0.57;-21.181;-0.061;-5.983
1.6828E+12;2023-04-29T23:20:01.947;0.58;-21.845;0.069;-7.195
1.6828E+12;2023-04-29T23:20:01.957;0.59;-21.303;0.678;-8.186
1.6828E+12;2023-04-29T23:20:01.967;0.6;-19.649;0.976;-8.841
1.6828E+12;2023-04-29T23:20:01.977;0.61;-17.317;1.433;-9.466
1.6828E+12;2023-04-29T23:20:01.987;0.62;-14.223;2.637;-9.985
1.6828E+12;2023-04-29T23:20:01.997;0.63;-11.128;3.864;-10.404
1.6828E+12;2023-04-29T23:20:02.007;0.64;-7.79;4.802;-10.587
1.6828E+12;2023-04-29T23:20:02.017;0.65;-4.131;5.587;-10.846
1.6828E+12;2023-04-29T23:20:02.027;0.66;0.511;6.921;-11.006
1.6828E+12;2023-04-29T23:20:02.037;0.67;4.375;7.82;-11.433
1.6828E+12;2023-04-29T23:20:02.047;0.68;6.235;7.82;-11.997
1.6828E+12;2023-04-29T23:20:02.057;0.69;7.302;7.607;-12.287
1.6828E+12;2023-04-29T23:20:02.067;0.7;9.2;8.232;-12.233
1.6828E+12;2023-04-29T23:20:02.077;0.71;10.991;8.788;-12.416
1.6828E+12;2023-04-29T23:20:02.087;0.72;12.492;8.598;-12.957
1.6828E+12;2023-04-29T23:20:02.097;0.73;13.27;7.691;-13.651
1.6828E+12;2023-04-29T23:20:02.107;0.74;13.232;6.402;-13.986
1.6828E+12;2023-04-29T23:20:02.117;0.75;13.643;5.747;-14.024
