epoch (ms);time (01:00);elapsed (s);x-axis (deg/s);y-axis (deg/s);z-axis (deg/s)
1.6828E+12;2023-04-29T23:31:04.658;0;0.526;-0.755;1.921
1.6828E+12;2023-04-29T23:31:04.668;0.01;0.366;-0.663;1.631
1.6828E+12;2023-04-29T23:31:04.678;0.02;0.412;-0.625;1.364
1.6828E+12;2023-04-29T23:31:04.688;0.03;0.297;-0.32;1.364
1.6828E+12;2023-04-29T23:31:04.698;0.04;-0.023;-0.122;1.227
1.6828E+12;2023-04-29T23:31:04.708;0.05;-0.244;-0.244;1.09
1.6828E+12;2023-04-29T23:31:04.718;0.06;-0.495;-0.32;1.006
1.6828E+12;2023-04-29T23:31:04.728;0.07;-0.861;-0.213;0.976
1.6828E+12;2023-04-29T23:31:04.738;0.08;-1.357;-0.297;0.998
1.6828E+12;2023-04-29T23:31:04.748;0.09;-1.875;-0.495;0.869
1.6828E+12;2023-04-29T23:31:04.758;0.1;-2.233;-0.465;0.755
1.6828E+12;2023-04-29T23:31:04.768;0.11;-2.241;-0.412;0.579
1.6828E+12;2023-04-29T23:31:04.778;0.12;-2.37;-0.434;0.305
1.6828E+12;2023-04-29T23:31:04.788;0.13;-2.256;-0.328;0.152
1.6828E+12;2023-04-29T23:31:04.798;0.14;-1.806;-0.206;0.069
1.6828E+12;2023-04-29T23:31:04.808;0.15;-1.479;-0.229;-0.008
1.6828E+12;2023-04-29T23:31:04.818;0.16;-1.12;-0.396;-0.008
1.6828E+12;2023-04-29T23:31:04.828;0.17;-0.671;-0.518;-0.114
1.6828E+12;2023-04-29T23:31:04.838;0.18;-0.282;-0.61;-0.069
1.6828E+12;2023-04-29T23:31:04.848;0.19;-0.015;-0.755;-0.053
1.6828E+12;2023-04-29T23:31:04.858;0.2;0.099;-0.694;-0.069
1.6828E+12;2023-04-29T23:31:04.868;0.21;0.236;-0.64;-0.069
1.6828E+12;2023-04-29T23:31:04.878;0.22;0.473;-0.488;-0.023
1.6828E+12;2023-04-29T23:31:04.888;0.23;0.739;-0.252;-0.152
1.6828E+12;2023-04-29T23:31:04.898;0.24;0.892;-0.091;-0.13
1.6828E+12;2023-04-29T23:31:04.908;0.25;1.204;0.183;-0.152
1.6828E+12;2023-04-29T23:31:04.918;0.26;1.349;0.427;-0.099
1.6828E+12;2023-04-29T23:31:04.928;0.27;1.578;0.61;0
1.6828E+12;2023-04-29T23:31:04.938;0.28;2.142;0.655;0.114
1.6828E+12;2023-04-29T23:31:04.948;0.29;2.546;0.755;0.206
1.6828E+12;2023-04-29T23:31:04.958;0.3;3.079;0.869;0.259
1.6828E+12;2023-04-29T23:31:04.968;0.31;3.514;1.029;0.328
1.6828E+12;2023-04-29T23:31:04.978;0.32;3.796;1.151;0.419
1.6828E+12;2023-04-29T23:31:04.988;0.33;3.994;1.28;0.389
1.6828E+12;2023-04-29T23:31:04.998;0.34;4.245;1.319;0.427
1.6828E+12;2023-04-29T23:31:05.008;0.35;4.276;1.326;0.465
1.6828E+12;2023-04-29T23:31:05.018;0.36;4.162;1.357;0.335
1.6828E+12;2023-04-29T23:31:05.028;0.37;3.887;1.471;0.236
1.6828E+12;2023-04-29T23:31:05.038;0.38;3.559;1.555;0.267
1.6828E+12;2023-04-29T23:31:05.048;0.39;3.056;1.654;-0.091
1.6828E+12;2023-04-29T23:31:05.058;0.4;2.416;1.745;-0.579
1.6828E+12;2023-04-29T23:31:05.068;0.41;1.959;1.639;-0.549
1.6828E+12;2023-04-29T23:31:05.078;0.42;1.227;1.639;-0.64
1.6828E+12;2023-04-29T23:31:05.088;0.43;0.526;1.601;-0.96
1.6828E+12;2023-04-29T23:31:05.098;0.44;0.038;1.547;-0.976
1.6828E+12;2023-04-29T23:31:05.108;0.45;-0.313;1.517;-1.037
1.6828E+12;2023-04-29T23:31:05.118;0.46;-0.968;1.578;-1.334
1.6828E+12;2023-04-29T23:31:05.128;0.47;-1.402;1.669;-1.441
1.6828E+12;2023-04-29T23:31:05.138;0.48;-1.677;1.54;-1.372
1.6828E+12;2023-04-29T23:31:05.148;0.49;-2.081;1.38;-1.486
1.6828E+12;2023-04-29T23:31:05.158;0.5;-2.073;1.341;-1.631
1.6828E+12;2023-04-29T23:31:05.168;0.51;-2.012;1.341;-1.593
1.6828E+12;2023-04-29T23:31:05.178;0.52;-1.936;1.204;-1.456
1.6828E+12;2023-04-29T23:31:05.188;0.53;-1.57;1.029;-1.021
1.6828E+12;2023-04-29T23:31:05.198;0.54;-0.785;1.075;-0.579
1.6828E+12;2023-04-29T23:31:05.208;0.55;-0.343;1.28;-0.48
1.6828E+12;2023-04-29T23:31:05.218;0.56;0.114;1.829;-0.755
1.6828E+12;2023-04-29T23:31:05.228;0.57;0.899;1.989;-0.671
1.6828E+12;2023-04-29T23:31:05.238;0.58;1.418;1.997;-0.556
1.6828E+12;2023-04-29T23:31:05.248;0.59;1.936;2.302;-0.762
1.6828E+12;2023-04-29T23:31:05.258;0.6;2.98;2.668;-0.739
1.6828E+12;2023-04-29T23:31:05.268;0.61;3.651;2.691;-0.434
1.6828E+12;2023-04-29T23:31:05.278;0.62;3.887;2.584;-0.396
1.6828E+12;2023-04-29T23:31:05.288;0.63;4.39;2.477;-0.404
1.6828E+12;2023-04-29T23:31:05.298;0.64;4.886;2.439;-0.183
1.6828E+12;2023-04-29T23:31:05.308;0.65;4.977;2.431;-0.107
1.6828E+12;2023-04-29T23:31:05.318;0.66;4.718;2.454;-0.244
1.6828E+12;2023-04-29T23:31:05.328;0.67;4.413;2.553;-0.358
1.6828E+12;2023-04-29T23:31:05.338;0.68;3.956;2.294;-0.381
1.6828E+12;2023-04-29T23:31:05.348;0.69;3.11;1.944;-0.137
1.6828E+12;2023-04-29T23:31:05.358;0.7;2.348;1.791;-0.069
1.6828E+12;2023-04-29T23:31:05.368;0.71;1.616;1.73;-0.29
1.6828E+12;2023-04-29T23:31:05.378;0.72;0.816;1.715;-0.434
1.6828E+12;2023-04-29T23:31:05.388;0.73;-0.213;1.593;-0.511
1.6828E+12;2023-04-29T23:31:05.398;0.74;-1.357;1.418;-0.671
1.6828E+12;2023-04-29T23:31:05.408;0.75;-2.203;1.288;-0.922
1.6828E+12;2023-04-29T23:31:05.418;0.76;-2.744;1.448;-1.006
1.6828E+12;2023-04-29T23:31:05.428;0.77;-3.239;1.486;-1.136
1.6828E+12;2023-04-29T23:31:05.438;0.78;-3.369;1.395;-1.174
1.6828E+12;2023-04-29T23:31:05.448;0.79;-3.003;1.296;-1.181
1.6828E+12;2023-04-29T23:31:05.458;0.8;-2.546;1.159;-1.197
1.6828E+12;2023-04-29T23:31:05.468;0.81;-2.127;1.059;-1.296
1.6828E+12;2023-04-29T23:31:05.478;0.82;-1.761;1.052;-1.311
1.6828E+12;2023-04-29T23:31:05.488;0.83;-1.387;0.945;-1.212
1.6828E+12;2023-04-29T23:31:05.498;0.84;-0.747;0.968;-1.189
1.6828E+12;2023-04-29T23:31:05.508;0.85;-0.236;0.877;-1.174
1.6828E+12;2023-04-29T23:31:05.518;0.86;0.412;0.724;-1.075
1.6828E+12;2023-04-29T23:31:05.528;0.87;1.029;0.465;-0.884
1.6828E+12;2023-04-29T23:31:05.538;0.88;1.54;0.511;-0.838
1.6828E+12;2023-04-29T23:31:05.548;0.89;2.157;0.526;-0.701
1.6828E+12;2023-04-29T23:31:05.558;0.9;2.416;0.412;-0.564
1.6828E+12;2023-04-29T23:31:05.568;0.91;2.995;0.343;-0.465
1.6828E+12;2023-04-29T23:31:05.578;0.92;3.262;0.404;-0.419
1.6828E+12;2023-04-29T23:31:05.588;0.93;3.361;0.48;-0.465
1.6828E+12;2023-04-29T23:31:05.598;0.94;3.224;0.442;-0.572
1.6828E+12;2023-04-29T23:31:05.608;0.95;2.683;0.297;-0.511
1.6828E+12;2023-04-29T23:31:05.618;0.96;2.309;0.335;-0.465
1.6828E+12;2023-04-29T23:31:05.628;0.97;1.944;0.511;-0.587
1.6828E+12;2023-04-29T23:31:05.638;0.98;1.578;0.633;-0.816
1.6828E+12;2023-04-29T23:31:05.648;0.99;1.052;0.61;-0.922
1.6828E+12;2023-04-29T23:31:05.658;1;0.534;0.625;-1.143
1.6828E+12;2023-04-29T23:31:05.668;1.01;0.191;0.556;-1.235
1.6828E+12;2023-04-29T23:31:05.678;1.02;-0.213;0.595;-1.258
1.6828E+12;2023-04-29T23:31:05.688;1.03;-0.549;0.534;-1.174
1.6828E+12;2023-04-29T23:31:05.698;1.04;-0.755;0.61;-1.113
1.6828E+12;2023-04-29T23:31:05.708;1.05;-0.686;0.831;-1.052
1.6828E+12;2023-04-29T23:31:05.718;1.06;-0.709;0.854;-1.136
1.6828E+12;2023-04-29T23:31:05.728;1.07;-0.77;0.686;-1.197
1.6828E+12;2023-04-29T23:31:05.738;1.08;-0.77;0.648;-1.067
1.6828E+12;2023-04-29T23:31:05.748;1.09;-0.777;0.541;-0.945
1.6828E+12;2023-04-29T23:31:05.758;1.1;-0.77;0.655;-0.793
1.6828E+12;2023-04-29T23:31:05.768;1.11;-0.671;0.709;-0.694
1.6828E+12;2023-04-29T23:31:05.778;1.12;-0.831;0.633;-0.625
1.6828E+12;2023-04-29T23:31:05.788;1.13;-0.816;0.686;-0.762
1.6828E+12;2023-04-29T23:31:05.798;1.14;-0.694;0.716;-0.762
1.6828E+12;2023-04-29T23:31:05.808;1.15;-0.434;0.694;-0.617
1.6828E+12;2023-04-29T23:31:05.818;1.16;-0.183;0.648;-0.587
1.6828E+12;2023-04-29T23:31:05.828;1.17;0.008;0.747;-0.595
1.6828E+12;2023-04-29T23:31:05.838;1.18;0.122;0.838;-0.572
1.6828E+12;2023-04-29T23:31:05.848;1.19;0.229;0.739;-0.587
1.6828E+12;2023-04-29T23:31:05.858;1.2;0.328;0.64;-0.579
1.6828E+12;2023-04-29T23:31:05.868;1.21;0.427;0.526;-0.556
