epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684581579196,2023-05-20T13:19:39.196,0.000,2.477,1.639,1.082
1684581579206,2023-05-20T13:19:39.206,0.010,1.761,0.579,-0.564
1684581579216,2023-05-20T13:19:39.216,0.020,1.128,0.617,-0.358
1684581579226,2023-05-20T13:19:39.226,0.030,0.823,1.075,0.069
1684581579236,2023-05-20T13:19:39.236,0.040,0.747,1.075,0.053
1684581579246,2023-05-20T13:19:39.246,0.050,0.427,0.930,-0.008
1684581579256,2023-05-20T13:19:39.256,0.060,-0.130,0.770,-0.198
1684581579266,2023-05-20T13:19:39.266,0.070,-0.358,0.747,-0.412
1684581579276,2023-05-20T13:19:39.276,0.080,-0.572,0.892,-0.587
1684581579286,2023-05-20T13:19:39.286,0.090,-0.755,1.044,-0.465
1684581579296,2023-05-20T13:19:39.296,0.100,-1.326,1.021,-0.434
1684581579306,2023-05-20T13:19:39.306,0.110,-1.928,0.816,-0.564
1684581579316,2023-05-20T13:19:39.316,0.120,-1.913,0.884,-0.655
1684581579326,2023-05-20T13:19:39.326,0.130,-2.149,0.808,-0.617
1684581579336,2023-05-20T13:19:39.336,0.140,-2.378,0.518,-0.655
1684581579346,2023-05-20T13:19:39.346,0.150,-2.645,0.495,-0.739
1684581579356,2023-05-20T13:19:39.356,0.160,-2.485,0.480,-0.800
1684581579366,2023-05-20T13:19:39.366,0.170,-2.439,0.541,-0.777
1684581579376,2023-05-20T13:19:39.376,0.180,-2.370,0.473,-0.777
1684581579386,2023-05-20T13:19:39.386,0.190,-1.974,0.396,-0.823
1684581579396,2023-05-20T13:19:39.396,0.200,-1.799,0.229,-0.877
1684581579406,2023-05-20T13:19:39.406,0.210,-1.669,0.152,-0.960
1684581579416,2023-05-20T13:19:39.416,0.220,-1.311,0.282,-0.976
1684581579426,2023-05-20T13:19:39.426,0.230,-1.311,0.351,-1.113
1684581579436,2023-05-20T13:19:39.436,0.240,-1.745,0.267,-1.372
1684581579446,2023-05-20T13:19:39.446,0.250,-2.332,0.236,-1.608
1684581579456,2023-05-20T13:19:39.456,0.260,-3.369,-0.053,-1.829
1684581579466,2023-05-20T13:19:39.466,0.270,-4.375,-0.130,-2.111
1684581579476,2023-05-20T13:19:39.476,0.280,-4.992,-0.313,-2.271
1684581579486,2023-05-20T13:19:39.486,0.290,-5.716,-0.412,-2.355
1684581579496,2023-05-20T13:19:39.496,0.300,-6.235,-0.404,-2.325
1684581579506,2023-05-20T13:19:39.506,0.310,-6.159,-0.145,-2.142
1684581579516,2023-05-20T13:19:39.516,0.320,-5.648,-0.191,-1.898
1684581579526,2023-05-20T13:19:39.526,0.330,-5.343,-0.160,-1.761
1684581579536,2023-05-20T13:19:39.536,0.340,-4.916,-0.152,-1.639
1684581579546,2023-05-20T13:19:39.546,0.350,-4.809,-0.252,-1.402
1684581579556,2023-05-20T13:19:39.556,0.360,-4.665,-0.061,-1.181
1684581579566,2023-05-20T13:19:39.566,0.370,-3.796,0.282,-0.846
1684581579576,2023-05-20T13:19:39.576,0.380,-2.957,0.678,-0.450
1684581579586,2023-05-20T13:19:39.586,0.390,-2.325,0.663,-0.038
1684581579596,2023-05-20T13:19:39.596,0.400,-1.905,0.579,0.305
1684581579606,2023-05-20T13:19:39.606,0.410,-1.593,0.884,0.678
1684581579616,2023-05-20T13:19:39.616,0.420,-1.738,1.204,1.014
1684581579626,2023-05-20T13:19:39.626,0.430,-2.165,1.448,1.258
1684581579636,2023-05-20T13:19:39.636,0.440,-2.683,1.463,1.303
1684581579646,2023-05-20T13:19:39.646,0.450,-2.980,1.334,1.242
1684581579656,2023-05-20T13:19:39.656,0.460,-2.591,1.204,1.349
1684581579666,2023-05-20T13:19:39.666,0.470,-2.172,0.983,1.326
1684581579676,2023-05-20T13:19:39.676,0.480,-2.127,0.892,1.204
1684581579686,2023-05-20T13:19:39.686,0.490,-1.921,0.854,1.227
1684581579696,2023-05-20T13:19:39.696,0.500,-1.829,0.884,1.303
1684581579706,2023-05-20T13:19:39.706,0.510,-2.096,0.938,1.402
1684581579716,2023-05-20T13:19:39.716,0.520,-2.378,0.831,1.334
1684581579726,2023-05-20T13:19:39.726,0.530,-1.738,0.755,1.082
1684581579736,2023-05-20T13:19:39.736,0.540,-0.945,0.724,1.075
1684581579746,2023-05-20T13:19:39.746,0.550,-0.015,0.442,1.120
1684581579756,2023-05-20T13:19:39.756,0.560,1.242,0.175,0.861
1684581579766,2023-05-20T13:19:39.766,0.570,2.043,0.274,0.755
1684581579776,2023-05-20T13:19:39.776,0.580,2.477,0.320,0.892
1684581579786,2023-05-20T13:19:39.786,0.590,2.271,0.236,0.877
1684581579796,2023-05-20T13:19:39.796,0.600,1.852,-0.107,0.511
1684581579806,2023-05-20T13:19:39.806,0.610,1.471,-0.160,0.297
1684581579816,2023-05-20T13:19:39.816,0.620,0.899,0.000,0.191
1684581579826,2023-05-20T13:19:39.826,0.630,0.313,-0.114,-0.061
1684581579836,2023-05-20T13:19:39.836,0.640,-0.457,-0.168,-0.442
1684581579846,2023-05-20T13:19:39.846,0.650,-1.319,-0.335,-0.572
1684581579856,2023-05-20T13:19:39.856,0.660,-2.027,-0.267,-0.595
1684581579866,2023-05-20T13:19:39.866,0.670,-2.584,-0.328,-0.587
1684581579876,2023-05-20T13:19:39.876,0.680,-2.957,-0.457,-0.709
1684581579886,2023-05-20T13:19:39.886,0.690,-2.965,-0.556,-0.823
1684581579896,2023-05-20T13:19:39.896,0.700,-2.652,-0.381,-0.686
1684581579906,2023-05-20T13:19:39.906,0.710,-2.012,-0.305,-0.534
1684581579916,2023-05-20T13:19:39.916,0.720,-1.143,-0.175,-0.412
1684581579926,2023-05-20T13:19:39.926,0.730,-0.694,-0.313,-0.221
1684581579936,2023-05-20T13:19:39.936,0.740,-0.099,-0.465,-0.069
1684581579946,2023-05-20T13:19:39.946,0.750,0.739,-0.313,0.130
1684581579956,2023-05-20T13:19:39.956,0.760,1.410,-0.046,0.351
1684581579966,2023-05-20T13:19:39.966,0.770,1.707,0.335,0.442
1684581579976,2023-05-20T13:19:39.976,0.780,1.845,0.518,0.678
1684581579986,2023-05-20T13:19:39.986,0.790,2.447,0.716,0.892
1684581579996,2023-05-20T13:19:39.996,0.800,3.117,0.861,1.044
1684581580006,2023-05-20T13:19:40.006,0.810,3.681,0.945,0.922
1684581580016,2023-05-20T13:19:40.016,0.820,3.613,0.671,0.831
1684581580026,2023-05-20T13:19:40.026,0.830,2.988,0.381,0.716
1684581580036,2023-05-20T13:19:40.036,0.840,2.005,0.396,0.838
1684581580046,2023-05-20T13:19:40.046,0.850,0.976,0.556,0.899
1684581580056,2023-05-20T13:19:40.056,0.860,0.953,0.595,0.808
1684581580066,2023-05-20T13:19:40.066,0.870,1.700,0.602,0.747
1684581580076,2023-05-20T13:19:40.076,0.880,1.944,0.587,0.991
1684581580086,2023-05-20T13:19:40.086,0.890,1.974,0.564,1.151
1684581580096,2023-05-20T13:19:40.096,0.900,2.066,0.770,1.143
1684581580106,2023-05-20T13:19:40.106,0.910,1.761,0.991,1.143
1684581580116,2023-05-20T13:19:40.116,0.920,1.380,1.044,1.151
1684581580126,2023-05-20T13:19:40.126,0.930,0.976,0.838,1.029
1684581580136,2023-05-20T13:19:40.136,0.940,0.595,0.495,0.854
1684581580146,2023-05-20T13:19:40.146,0.950,0.381,0.297,0.625
1684581580156,2023-05-20T13:19:40.156,0.960,0.899,0.556,0.640
1684581580166,2023-05-20T13:19:40.166,0.970,1.242,0.892,0.777
1684581580176,2023-05-20T13:19:40.176,0.980,1.319,0.884,0.816
1684581580186,2023-05-20T13:19:40.186,0.990,1.456,0.732,0.747
1684581580196,2023-05-20T13:19:40.196,1.000,1.555,0.503,0.671
1684581580206,2023-05-20T13:19:40.206,1.010,1.623,0.534,0.495
1684581580216,2023-05-20T13:19:40.216,1.020,1.029,0.541,0.313
1684581580226,2023-05-20T13:19:40.226,1.030,-0.061,0.381,-0.008
1684581580236,2023-05-20T13:19:40.236,1.040,-1.014,0.404,-0.305
1684581580246,2023-05-20T13:19:40.246,1.050,-1.692,0.534,-0.457
1684581580256,2023-05-20T13:19:40.256,1.060,-1.928,0.419,-0.579
1684581580266,2023-05-20T13:19:40.266,1.070,-1.928,0.076,-0.663
1684581580276,2023-05-20T13:19:40.276,1.080,-2.172,-0.084,-0.892
1684581580286,2023-05-20T13:19:40.286,1.090,-2.271,0.061,-1.006
1684581580296,2023-05-20T13:19:40.296,1.100,-2.645,-0.015,-0.884
1684581580306,2023-05-20T13:19:40.306,1.110,-2.881,-0.030,-0.907
1684581580316,2023-05-20T13:19:40.316,1.120,-2.851,0.160,-1.128
1684581580326,2023-05-20T13:19:40.326,1.130,-3.034,0.229,-1.326
1684581580336,2023-05-20T13:19:40.336,1.140,-2.721,0.038,-1.372
1684581580346,2023-05-20T13:19:40.346,1.150,-2.058,0.000,-1.220
1684581580356,2023-05-20T13:19:40.356,1.160,-1.197,0.244,-1.105
1684581580366,2023-05-20T13:19:40.366,1.170,-0.389,0.351,-0.877
1684581580376,2023-05-20T13:19:40.376,1.180,-0.061,0.366,-0.724
1684581580386,2023-05-20T13:19:40.386,1.190,0.008,0.450,-0.549
