epoch (ms);time (01:00);elapsed (s);x-axis (deg/s);y-axis (deg/s);z-axis (deg/s)
1.6819E+12;2023-04-19T12:01:21.543;0;2.172;6.296;0.465
1.6819E+12;2023-04-19T12:01:21.553;0.01;2.081;7.05;1.966
1.6819E+12;2023-04-19T12:01:21.563;0.02;2.508;6.547;1.189
1.6819E+12;2023-04-19T12:01:21.573;0.03;2.637;6.242;1.25
1.6819E+12;2023-04-19T12:01:21.583;0.04;2.668;6.669;1.38
1.6819E+12;2023-04-19T12:01:21.593;0.05;3.285;7.515;1.524
1.6819E+12;2023-04-19T12:01:21.603;0.06;4.291;7.835;1.601
1.6819E+12;2023-04-19T12:01:21.613;0.07;5.259;7.828;1.867
1.6819E+12;2023-04-19T12:01:21.623;0.08;5.976;8.186;2.073
1.6819E+12;2023-04-19T12:01:21.633;0.09;6.25;8.369;1.974
1.6819E+12;2023-04-19T12:01:21.643;0.1;5.419;8.232;1.73
1.6819E+12;2023-04-19T12:01:21.653;0.11;4.215;8.438;1.517
1.6819E+12;2023-04-19T12:01:21.663;0.12;3.62;8.697;1.479
1.6819E+12;2023-04-19T12:01:21.673;0.13;3.971;9.238;1.555
1.6819E+12;2023-04-19T12:01:21.683;0.14;4.802;9.291;1.623
1.6819E+12;2023-04-19T12:01:21.693;0.15;5.976;9.131;1.608
1.6819E+12;2023-04-19T12:01:21.703;0.16;7.729;9.375;1.852
1.6819E+12;2023-04-19T12:01:21.713;0.17;9.428;9.489;2.18
1.6819E+12;2023-04-19T12:01:21.723;0.18;10.396;9.314;2.18
1.6819E+12;2023-04-19T12:01:21.733;0.19;11.479;9.413;2.111
1.6819E+12;2023-04-19T12:01:21.743;0.2;12.256;9.733;2.18
1.6819E+12;2023-04-19T12:01:21.753;0.21;11.776;9.527;2.088
1.6819E+12;2023-04-19T12:01:21.763;0.22;10.861;9.375;1.806
1.6819E+12;2023-04-19T12:01:21.773;0.23;10.655;9.291;1.707
1.6819E+12;2023-04-19T12:01:21.783;0.24;10.114;9.245;1.623
1.6819E+12;2023-04-19T12:01:21.793;0.25;9.192;8.956;1.829
1.6819E+12;2023-04-19T12:01:21.803;0.26;8.742;8.567;1.89
1.6819E+12;2023-04-19T12:01:21.813;0.27;9.314;8.476;1.974
1.6819E+12;2023-04-19T12:01:21.823;0.28;9.619;8.087;1.944
1.6819E+12;2023-04-19T12:01:21.833;0.29;9.299;7.614;1.715
1.6819E+12;2023-04-19T12:01:21.843;0.3;8.963;7.111;1.623
1.6819E+12;2023-04-19T12:01:21.853;0.31;8.88;6.883;1.517
1.6819E+12;2023-04-19T12:01:21.863;0.32;8.91;6.547;1.486
1.6819E+12;2023-04-19T12:01:21.873;0.33;9.299;6.166;1.639
1.6819E+12;2023-04-19T12:01:21.883;0.34;10.023;5.945;1.898
1.6819E+12;2023-04-19T12:01:21.893;0.35;11.136;6.12;2.043
1.6819E+12;2023-04-19T12:01:21.903;0.36;12.889;6.311;2.302
1.6819E+12;2023-04-19T12:01:21.913;0.37;14.543;6.136;2.47
1.6819E+12;2023-04-19T12:01:21.923;0.38;15.122;5.724;2.317
1.6819E+12;2023-04-19T12:01:21.933;0.39;14.787;5.259;2.279
1.6819E+12;2023-04-19T12:01:21.943;0.4;14.444;4.893;2.294
1.6819E+12;2023-04-19T12:01:21.953;0.41;14.383;4.573;2.18
1.6819E+12;2023-04-19T12:01:21.963;0.42;14.657;4.497;2.012
1.6819E+12;2023-04-19T12:01:21.973;0.43;14.657;4.322;1.905
