epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685130339917,2023-05-26T21:45:39.917,0.000,-3.331,1.418,1.974
1685130339927,2023-05-26T21:45:39.927,0.010,-3.445,1.928,2.881
1685130339937,2023-05-26T21:45:39.937,0.020,-2.660,1.791,1.684
1685130339947,2023-05-26T21:45:39.947,0.030,-1.151,1.303,1.471
1685130339957,2023-05-26T21:45:39.957,0.040,0.069,0.610,1.357
1685130339967,2023-05-26T21:45:39.967,0.050,0.617,0.465,1.067
1685130339977,2023-05-26T21:45:39.977,0.060,0.633,0.015,0.892
1685130339987,2023-05-26T21:45:39.987,0.070,0.595,0.351,0.892
1685130339997,2023-05-26T21:45:39.997,0.080,0.755,0.633,0.877
1685130340007,2023-05-26T21:45:40.007,0.090,0.854,0.191,0.625
1685130340017,2023-05-26T21:45:40.017,0.100,0.640,0.541,0.587
1685130340027,2023-05-26T21:45:40.027,0.110,0.541,0.800,0.511
1685130340037,2023-05-26T21:45:40.037,0.120,0.358,0.808,0.518
1685130340047,2023-05-26T21:45:40.047,0.130,0.389,0.945,0.579
1685130340057,2023-05-26T21:45:40.057,0.140,-0.152,1.052,0.701
1685130340067,2023-05-26T21:45:40.067,0.150,-0.061,1.433,0.549
1685130340077,2023-05-26T21:45:40.077,0.160,0.488,1.044,0.442
1685130340087,2023-05-26T21:45:40.087,0.170,1.181,0.648,0.503
1685130340097,2023-05-26T21:45:40.097,0.180,1.601,0.488,0.244
1685130340107,2023-05-26T21:45:40.107,0.190,1.715,0.343,0.168
1685130340117,2023-05-26T21:45:40.117,0.200,1.280,0.274,0.198
1685130340127,2023-05-26T21:45:40.127,0.210,0.427,0.290,0.412
1685130340137,2023-05-26T21:45:40.137,0.220,-0.023,-0.221,0.640
1685130340147,2023-05-26T21:45:40.147,0.230,-0.061,-0.015,0.602
1685130340157,2023-05-26T21:45:40.157,0.240,0.183,0.008,0.427
1685130340167,2023-05-26T21:45:40.167,0.250,0.267,-0.084,0.427
1685130340177,2023-05-26T21:45:40.177,0.260,0.595,0.175,0.282
1685130340187,2023-05-26T21:45:40.187,0.270,0.884,0.046,0.191
1685130340197,2023-05-26T21:45:40.197,0.280,0.991,0.099,0.091
1685130340207,2023-05-26T21:45:40.207,0.290,1.395,-0.084,-0.099
1685130340217,2023-05-26T21:45:40.217,0.300,1.509,-0.046,0.099
1685130340227,2023-05-26T21:45:40.227,0.310,1.654,-0.023,0.282
1685130340237,2023-05-26T21:45:40.237,0.320,1.913,-0.556,0.244
