epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684573097619,2023-05-20T10:58:17.619,0.000,-1.059,0.274,1.448
1684573097629,2023-05-20T10:58:17.629,0.010,-0.663,-0.168,0.465
1684573097639,2023-05-20T10:58:17.639,0.020,-0.313,0.960,2.416
1684573097649,2023-05-20T10:58:17.649,0.030,0.724,0.358,2.218
1684573097659,2023-05-20T10:58:17.659,0.040,1.037,0.800,1.997
1684573097669,2023-05-20T10:58:17.669,0.050,0.998,1.692,2.165
1684573097679,2023-05-20T10:58:17.679,0.060,0.831,1.707,2.477
1684573097689,2023-05-20T10:58:17.689,0.070,0.076,1.875,2.409
1684573097699,2023-05-20T10:58:17.699,0.080,0.572,2.195,2.439
1684573097709,2023-05-20T10:58:17.709,0.090,1.227,2.165,2.332
1684573097719,2023-05-20T10:58:17.719,0.100,1.890,1.608,2.378
1684573097729,2023-05-20T10:58:17.729,0.110,2.142,0.930,2.439
1684573097739,2023-05-20T10:58:17.739,0.120,1.357,0.846,2.515
1684573097749,2023-05-20T10:58:17.749,0.130,0.800,1.029,2.439
1684573097759,2023-05-20T10:58:17.759,0.140,-0.282,1.280,2.591
1684573097769,2023-05-20T10:58:17.769,0.150,-1.212,2.043,2.660
1684573097779,2023-05-20T10:58:17.779,0.160,-0.808,1.395,2.553
1684573097789,2023-05-20T10:58:17.789,0.170,-0.983,1.448,2.637
1684573097799,2023-05-20T10:58:17.799,0.180,-1.014,1.311,2.965
1684573097809,2023-05-20T10:58:17.809,0.190,0.313,1.090,2.881
1684573097819,2023-05-20T10:58:17.819,0.200,0.846,1.075,2.614
1684573097829,2023-05-20T10:58:17.829,0.210,0.732,1.555,2.477
1684573097839,2023-05-20T10:58:17.839,0.220,0.564,1.425,2.462
1684573097849,2023-05-20T10:58:17.849,0.230,-0.617,1.845,2.393
1684573097859,2023-05-20T10:58:17.859,0.240,-1.387,1.989,2.355
1684573097869,2023-05-20T10:58:17.869,0.250,-0.884,1.067,2.302
1684573097879,2023-05-20T10:58:17.879,0.260,-0.137,0.633,2.332
1684573097889,2023-05-20T10:58:17.889,0.270,0.213,0.633,2.477
1684573097899,2023-05-20T10:58:17.899,0.280,0.183,1.402,2.226
1684573097909,2023-05-20T10:58:17.909,0.290,0.069,1.540,1.936
1684573097919,2023-05-20T10:58:17.919,0.300,-0.069,1.220,2.127
1684573097929,2023-05-20T10:58:17.929,0.310,-0.252,1.059,2.287
1684573097939,2023-05-20T10:58:17.939,0.320,-0.305,0.960,2.096
1684573097949,2023-05-20T10:58:17.949,0.330,-0.465,0.724,1.982
1684573097959,2023-05-20T10:58:17.959,0.340,-1.258,0.191,2.050
1684573097969,2023-05-20T10:58:17.969,0.350,-3.110,0.152,1.944
1684573097979,2023-05-20T10:58:17.979,0.360,-6.524,-0.053,2.043
1684573097989,2023-05-20T10:58:17.989,0.370,-10.412,0.854,2.020
1684573097999,2023-05-20T10:58:17.999,0.380,-12.645,2.218,1.738
1684573098009,2023-05-20T10:58:18.009,0.390,-10.831,2.660,1.524
1684573098019,2023-05-20T10:58:18.019,0.400,-7.492,1.524,1.463
1684573098029,2023-05-20T10:58:18.029,0.410,-5.587,0.976,1.372
1684573098039,2023-05-20T10:58:18.039,0.420,-3.666,1.448,0.915
1684573098049,2023-05-20T10:58:18.049,0.430,-1.059,2.279,0.831
1684573098059,2023-05-20T10:58:18.059,0.440,0.335,2.363,0.716
1684573098069,2023-05-20T10:58:18.069,0.450,0.427,1.898,0.396
1684573098079,2023-05-20T10:58:18.079,0.460,-0.564,0.953,0.572
1684573098089,2023-05-20T10:58:18.089,0.470,-1.456,-0.297,1.052
1684573098099,2023-05-20T10:58:18.099,0.480,-1.723,-0.716,1.296
1684573098109,2023-05-20T10:58:18.109,0.490,-0.968,-0.313,1.105
1684573098119,2023-05-20T10:58:18.119,0.500,0.191,0.709,0.976
1684573098129,2023-05-20T10:58:18.129,0.510,1.578,1.890,0.816
1684573098139,2023-05-20T10:58:18.139,0.520,3.468,0.953,0.892
1684573098149,2023-05-20T10:58:18.149,0.530,4.825,-0.259,1.014
1684573098159,2023-05-20T10:58:18.159,0.540,4.543,-0.267,1.090
1684573098169,2023-05-20T10:58:18.169,0.550,3.323,-0.313,0.991
1684573098179,2023-05-20T10:58:18.179,0.560,1.761,-0.785,0.816
1684573098189,2023-05-20T10:58:18.189,0.570,1.052,-1.075,1.067
1684573098199,2023-05-20T10:58:18.199,0.580,0.183,-0.899,1.555
1684573098209,2023-05-20T10:58:18.209,0.590,-1.829,-0.564,2.005
1684573098219,2023-05-20T10:58:18.219,0.600,-3.018,-0.373,2.165
1684573098229,2023-05-20T10:58:18.229,0.610,-3.674,-0.816,2.005
1684573098239,2023-05-20T10:58:18.239,0.620,-4.139,-0.617,1.646
1684573098249,2023-05-20T10:58:18.249,0.630,-3.384,-0.030,1.128
1684573098259,2023-05-20T10:58:18.259,0.640,-1.944,-0.122,0.633
1684573098269,2023-05-20T10:58:18.269,0.650,-0.884,1.616,-0.191
1684573098279,2023-05-20T10:58:18.279,0.660,1.105,2.988,-0.595
1684573098289,2023-05-20T10:58:18.289,0.670,3.285,2.165,-0.434
1684573098299,2023-05-20T10:58:18.299,0.680,3.643,0.678,-0.259
1684573098309,2023-05-20T10:58:18.309,0.690,2.508,-0.168,0.130
1684573098319,2023-05-20T10:58:18.319,0.700,1.288,-0.152,0.244
1684573098329,2023-05-20T10:58:18.329,0.710,0.495,0.114,0.183
1684573098339,2023-05-20T10:58:18.339,0.720,0.556,0.770,-0.061
1684573098349,2023-05-20T10:58:18.349,0.730,1.395,0.694,-0.191
1684573098359,2023-05-20T10:58:18.359,0.740,1.547,-0.877,-0.038
1684573098369,2023-05-20T10:58:18.369,0.750,0.434,-1.479,0.457
1684573098379,2023-05-20T10:58:18.379,0.760,-0.556,-0.122,0.404
1684573098389,2023-05-20T10:58:18.389,0.770,-0.755,0.427,0.130
1684573098399,2023-05-20T10:58:18.399,0.780,-1.174,0.755,-0.145
1684573098409,2023-05-20T10:58:18.409,0.790,-1.532,0.335,0.046
1684573098419,2023-05-20T10:58:18.419,0.800,-1.928,0.800,0.160
1684573098429,2023-05-20T10:58:18.429,0.810,-1.905,1.227,0.213
1684573098439,2023-05-20T10:58:18.439,0.820,-1.753,0.396,0.213
1684573098449,2023-05-20T10:58:18.449,0.830,-1.776,0.183,-0.175
1684573098459,2023-05-20T10:58:18.459,0.840,-1.311,-0.084,-0.168
1684573098469,2023-05-20T10:58:18.469,0.850,-1.471,-0.023,0.099
1684573098479,2023-05-20T10:58:18.479,0.860,-1.684,0.404,-0.091
1684573098489,2023-05-20T10:58:18.489,0.870,-1.601,0.450,-0.351
1684573098499,2023-05-20T10:58:18.499,0.880,-1.319,0.595,-0.191
1684573098509,2023-05-20T10:58:18.509,0.890,-0.648,0.777,-0.076
1684573098519,2023-05-20T10:58:18.519,0.900,0.175,0.595,-0.213
1684573098529,2023-05-20T10:58:18.529,0.910,0.671,-0.236,-0.259
1684573098539,2023-05-20T10:58:18.539,0.920,0.335,-0.381,-0.107
1684573098549,2023-05-20T10:58:18.549,0.930,-0.404,-0.480,0.015
1684573098559,2023-05-20T10:58:18.559,0.940,-0.998,-0.290,-0.130
1684573098569,2023-05-20T10:58:18.569,0.950,-1.601,0.114,-0.084
1684573098579,2023-05-20T10:58:18.579,0.960,-1.723,0.396,0.236
1684573098589,2023-05-20T10:58:18.589,0.970,-0.579,0.640,0.236
1684573098599,2023-05-20T10:58:18.599,0.980,0.610,1.418,0.152
1684573098609,2023-05-20T10:58:18.609,0.990,1.585,1.082,0.351
1684573098619,2023-05-20T10:58:18.619,1.000,2.050,0.175,0.419
1684573098629,2023-05-20T10:58:18.629,1.010,1.555,-0.061,0.297
1684573098639,2023-05-20T10:58:18.639,1.020,0.556,0.366,0.229
1684573098649,2023-05-20T10:58:18.649,1.030,-0.137,0.716,0.130
1684573098659,2023-05-20T10:58:18.659,1.040,-0.168,0.305,0.107
1684573098669,2023-05-20T10:58:18.669,1.050,-0.213,0.640,0.023
1684573098679,2023-05-20T10:58:18.679,1.060,0.465,1.136,-0.015
1684573098689,2023-05-20T10:58:18.689,1.070,1.616,1.418,-0.046
1684573098699,2023-05-20T10:58:18.699,1.080,2.378,1.174,0.053
1684573098709,2023-05-20T10:58:18.709,1.090,2.927,1.075,-0.053
1684573098719,2023-05-20T10:58:18.719,1.100,2.851,0.686,0.038
1684573098729,2023-05-20T10:58:18.729,1.110,2.165,0.290,0.122
1684573098739,2023-05-20T10:58:18.739,1.120,0.976,-0.130,0.160
1684573098749,2023-05-20T10:58:18.749,1.130,-0.480,0.023,0.229
1684573098759,2023-05-20T10:58:18.759,1.140,-1.662,0.816,0.450
1684573098769,2023-05-20T10:58:18.769,1.150,-1.502,0.633,0.518
1684573098779,2023-05-20T10:58:18.779,1.160,-0.488,0.091,0.465
1684573098789,2023-05-20T10:58:18.789,1.170,0.480,-0.152,0.564
1684573098799,2023-05-20T10:58:18.799,1.180,1.448,-0.038,0.572
1684573098809,2023-05-20T10:58:18.809,1.190,2.012,0.579,0.274
