epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684572829265,2023-05-20T10:53:49.265,0.000,-10.000,8.171,2.866
1684572829275,2023-05-20T10:53:49.275,0.010,-10.434,7.881,1.639
1684572829285,2023-05-20T10:53:49.285,0.020,-11.662,6.601,2.988
1684572829295,2023-05-20T10:53:49.295,0.030,-11.319,4.413,3.735
1684572829305,2023-05-20T10:53:49.305,0.040,-11.151,3.880,3.567
1684572829315,2023-05-20T10:53:49.315,0.050,-9.924,2.873,3.415
1684572829325,2023-05-20T10:53:49.325,0.060,-7.973,0.747,3.072
1684572829335,2023-05-20T10:53:49.335,0.070,-8.979,-0.046,2.500
1684572829345,2023-05-20T10:53:49.345,0.080,-11.486,1.829,1.578
1684572829355,2023-05-20T10:53:49.355,0.090,-11.982,3.430,0.968
1684572829365,2023-05-20T10:53:49.365,0.100,-10.229,4.611,0.884
1684572829375,2023-05-20T10:53:49.375,0.110,-8.148,5.267,0.922
1684572829385,2023-05-20T10:53:49.385,0.120,-5.694,4.909,1.090
1684572829395,2023-05-20T10:53:49.395,0.130,-3.041,3.910,1.425
1684572829405,2023-05-20T10:53:49.405,0.140,-1.997,4.284,1.113
1684572829415,2023-05-20T10:53:49.415,0.150,-1.875,4.741,0.755
1684572829425,2023-05-20T10:53:49.425,0.160,-1.715,5.854,0.229
1684572829435,2023-05-20T10:53:49.435,0.170,-1.372,6.197,-0.328
1684572829445,2023-05-20T10:53:49.445,0.180,-1.311,6.151,-0.480
1684572829455,2023-05-20T10:53:49.455,0.190,-1.021,7.233,-1.029
1684572829465,2023-05-20T10:53:49.465,0.200,-0.191,7.530,-1.601
1684572829475,2023-05-20T10:53:49.475,0.210,-1.235,7.165,-1.159
1684572829485,2023-05-20T10:53:49.485,0.220,-1.120,8.133,-0.838
1684572829495,2023-05-20T10:53:49.495,0.230,0.968,9.306,-1.159
1684572829505,2023-05-20T10:53:49.505,0.240,0.633,9.238,-0.229
1684572829515,2023-05-20T10:53:49.515,0.250,-3.216,9.733,-0.267
1684572829525,2023-05-20T10:53:49.525,0.260,-9.985,11.387,-2.477
1684572829535,2023-05-20T10:53:49.535,0.270,-15.107,16.966,-5.511
1684572829545,2023-05-20T10:53:49.545,0.280,-12.576,18.316,-6.745
1684572829555,2023-05-20T10:53:49.555,0.290,-4.146,11.059,-4.878
1684572829565,2023-05-20T10:53:49.565,0.300,-1.235,10.823,-4.291
1684572829575,2023-05-20T10:53:49.575,0.310,-1.044,8.971,-3.605
1684572829585,2023-05-20T10:53:49.585,0.320,-1.120,7.233,-2.157
1684572829595,2023-05-20T10:53:49.595,0.330,-4.322,7.523,-1.052
1684572829605,2023-05-20T10:53:49.605,0.340,-6.860,6.806,-1.258
1684572829615,2023-05-20T10:53:49.615,0.350,-7.652,4.809,-1.120
1684572829625,2023-05-20T10:53:49.625,0.360,-7.569,2.752,-0.663
1684572829635,2023-05-20T10:53:49.635,0.370,-6.601,0.579,-0.617
1684572829645,2023-05-20T10:53:49.645,0.380,-5.290,-0.564,-0.671
1684572829655,2023-05-20T10:53:49.655,0.390,-4.192,-1.029,-0.328
1684572829665,2023-05-20T10:53:49.665,0.400,-4.139,-0.686,-0.343
1684572829675,2023-05-20T10:53:49.675,0.410,-5.015,-0.328,-0.335
1684572829685,2023-05-20T10:53:49.685,0.420,-6.433,-0.694,0.282
1684572829695,2023-05-20T10:53:49.695,0.430,-4.466,0.046,0.762
1684572829705,2023-05-20T10:53:49.705,0.440,1.974,-0.473,1.067
1684572829715,2023-05-20T10:53:49.715,0.450,9.497,-2.988,1.745
1684572829725,2023-05-20T10:53:49.725,0.460,15.320,-4.764,2.569
1684572829735,2023-05-20T10:53:49.735,0.470,19.809,-7.012,3.399
1684572829745,2023-05-20T10:53:49.745,0.480,21.288,-9.284,4.428
1684572829755,2023-05-20T10:53:49.755,0.490,19.360,-8.796,4.878
1684572829765,2023-05-20T10:53:49.765,0.500,15.008,-7.439,4.848
1684572829775,2023-05-20T10:53:49.775,0.510,9.771,-5.175,4.459
1684572829785,2023-05-20T10:53:49.785,0.520,5.534,-3.552,4.276
1684572829795,2023-05-20T10:53:49.795,0.530,4.101,-2.790,4.459
1684572829805,2023-05-20T10:53:49.805,0.540,7.363,-0.930,3.430
1684572829815,2023-05-20T10:53:49.815,0.550,12.309,-0.366,1.966
1684572829825,2023-05-20T10:53:49.825,0.560,14.428,-0.320,1.326
1684572829835,2023-05-20T10:53:49.835,0.570,14.611,0.175,0.907
1684572829845,2023-05-20T10:53:49.845,0.580,13.361,-0.130,0.579
1684572829855,2023-05-20T10:53:49.855,0.590,9.634,-0.602,0.366
1684572829865,2023-05-20T10:53:49.865,0.600,4.825,-1.021,0.046
1684572829875,2023-05-20T10:53:49.875,0.610,1.517,-0.869,0.084
1684572829885,2023-05-20T10:53:49.885,0.620,-1.258,-0.526,0.137
1684572829895,2023-05-20T10:53:49.895,0.630,-4.207,-1.334,0.434
1684572829905,2023-05-20T10:53:49.905,0.640,-9.245,-1.631,1.052
1684572829915,2023-05-20T10:53:49.915,0.650,-13.697,-1.578,1.707
1684572829925,2023-05-20T10:53:49.925,0.660,-15.259,-1.471,1.768
1684572829935,2023-05-20T10:53:49.935,0.670,-14.954,-1.120,1.288
1684572829945,2023-05-20T10:53:49.945,0.680,-14.329,-0.808,0.534
1684572829955,2023-05-20T10:53:49.955,0.690,-14.306,-0.976,0.046
1684572829965,2023-05-20T10:53:49.965,0.700,-15.518,-0.412,0.373
1684572829975,2023-05-20T10:53:49.975,0.710,-13.056,1.052,0.694
1684572829985,2023-05-20T10:53:49.985,0.720,-6.845,0.213,0.793
1684572829995,2023-05-20T10:53:49.995,0.730,-0.930,-0.526,0.716
1684572830005,2023-05-20T10:53:50.005,0.740,4.261,-0.373,0.610
1684572830015,2023-05-20T10:53:50.015,0.750,9.680,-1.059,0.396
1684572830025,2023-05-20T10:53:50.025,0.760,13.537,-1.654,-0.030
1684572830035,2023-05-20T10:53:50.035,0.770,14.413,-1.761,-0.503
1684572830045,2023-05-20T10:53:50.045,0.780,13.598,-1.799,-0.755
1684572830055,2023-05-20T10:53:50.055,0.790,9.855,-1.059,-0.777
1684572830065,2023-05-20T10:53:50.065,0.800,5.434,-0.099,-0.389
1684572830075,2023-05-20T10:53:50.075,0.810,3.598,0.030,0.107
1684572830085,2023-05-20T10:53:50.085,0.820,2.401,-0.313,0.419
1684572830095,2023-05-20T10:53:50.095,0.830,-1.220,-0.579,0.991
1684572830105,2023-05-20T10:53:50.105,0.840,-6.563,0.655,1.684
1684572830115,2023-05-20T10:53:50.115,0.850,-13.095,3.780,2.096
1684572830125,2023-05-20T10:53:50.125,0.860,-16.723,5.526,1.585
1684572830135,2023-05-20T10:53:50.135,0.870,-15.953,4.794,0.694
1684572830145,2023-05-20T10:53:50.145,0.880,-13.201,4.207,0.175
1684572830155,2023-05-20T10:53:50.155,0.890,-8.605,3.613,-0.206
1684572830165,2023-05-20T10:53:50.165,0.900,-3.483,3.171,-0.610
1684572830175,2023-05-20T10:53:50.175,0.910,1.601,3.064,-0.968
1684572830185,2023-05-20T10:53:50.185,0.920,5.404,1.814,-1.136
1684572830195,2023-05-20T10:53:50.195,0.930,6.723,0.488,-1.006
1684572830205,2023-05-20T10:53:50.205,0.940,6.029,0.015,-0.960
1684572830215,2023-05-20T10:53:50.215,0.950,5.107,-1.006,-0.587
1684572830225,2023-05-20T10:53:50.225,0.960,4.284,-1.890,-0.183
1684572830235,2023-05-20T10:53:50.235,0.970,3.986,-2.401,-0.122
1684572830245,2023-05-20T10:53:50.245,0.980,4.733,-2.759,-0.259
1684572830255,2023-05-20T10:53:50.255,0.990,4.817,-2.843,-0.168
1684572830265,2023-05-20T10:53:50.265,1.000,3.941,-2.043,-0.130
